order_id,company_id,seller_id,order_date,fulfillment_status,gmv_idr
belinusa_ord_00795,belinusa,belinusa_cust_0419,2025-11-05,completed,12777130
belinusa_ord_00929,belinusa,belinusa_cust_0263,2025-11-05,completed,23569322
belinusa_ord_00936,belinusa,belinusa_cust_0231,2025-11-05,completed,5799666
belinusa_ord_00937,belinusa,belinusa_cust_0372,2025-11-05,completed,2941800
belinusa_ord_00986,belinusa,belinusa_cust_0043,2025-11-05,completed,22531428
belinusa_ord_00997,belinusa,belinusa_cust_0202,2025-11-05,completed,6797066
belinusa_ord_01017,belinusa,belinusa_cust_0300,2025-11-05,completed,12367512
belinusa_ord_01028,belinusa,belinusa_cust_0296,2025-11-05,completed,15441868
belinusa_ord_01098,belinusa,belinusa_cust_0054,2025-11-05,completed,33697540
belinusa_ord_01114,belinusa,belinusa_cust_0417,2025-11-05,completed,7201616
belinusa_ord_01133,belinusa,belinusa_cust_0374,2025-11-05,completed,26734371
belinusa_ord_01144,belinusa,belinusa_cust_0241,2025-11-05,cancelled,37977
belinusa_ord_01151,belinusa,belinusa_cust_0109,2025-11-05,completed,405321
belinusa_ord_01152,belinusa,belinusa_cust_0473,2025-11-05,completed,12284685
belinusa_ord_00792,belinusa,belinusa_cust_0430,2025-11-06,completed,21125126
belinusa_ord_00797,belinusa,belinusa_cust_0364,2025-11-06,cancelled,2183932
belinusa_ord_00828,belinusa,belinusa_cust_0321,2025-11-06,completed,3575936
belinusa_ord_00839,belinusa,belinusa_cust_0125,2025-11-06,cancelled,879380
belinusa_ord_00856,belinusa,belinusa_cust_0221,2025-11-06,completed,15641822
belinusa_ord_00866,belinusa,belinusa_cust_0294,2025-11-06,completed,4396899
belinusa_ord_00958,belinusa,belinusa_cust_0006,2025-11-06,completed,3892077
belinusa_ord_00981,belinusa,belinusa_cust_0194,2025-11-06,completed,16468475
belinusa_ord_01009,belinusa,belinusa_cust_0014,2025-11-06,completed,11578216
belinusa_ord_01021,belinusa,belinusa_cust_0114,2025-11-06,completed,84394
belinusa_ord_01026,belinusa,belinusa_cust_0060,2025-11-06,cancelled,404693
belinusa_ord_01056,belinusa,belinusa_cust_0332,2025-11-06,completed,7201616
belinusa_ord_01074,belinusa,belinusa_cust_0455,2025-11-06,completed,14297860
belinusa_ord_01080,belinusa,belinusa_cust_0198,2025-11-06,completed,13246120
belinusa_ord_01145,belinusa,belinusa_cust_0298,2025-11-06,completed,11375972
belinusa_ord_01150,belinusa,belinusa_cust_0268,2025-11-06,cancelled,3266667
belinusa_ord_00785,belinusa,belinusa_cust_0184,2025-11-07,completed,2226790
belinusa_ord_00800,belinusa,belinusa_cust_0448,2025-11-07,completed,26257612
belinusa_ord_00875,belinusa,belinusa_cust_0173,2025-11-07,completed,20260544
belinusa_ord_00909,belinusa,belinusa_cust_0407,2025-11-07,cancelled,2290371
belinusa_ord_00975,belinusa,belinusa_cust_0266,2025-11-07,cancelled,2235668
belinusa_ord_00991,belinusa,belinusa_cust_0242,2025-11-07,completed,27701285
belinusa_ord_01154,belinusa,belinusa_cust_0278,2025-11-07,completed,21525125
belinusa_ord_01167,belinusa,belinusa_cust_0311,2025-11-07,completed,5943084
belinusa_ord_00798,belinusa,belinusa_cust_0291,2025-11-08,completed,8699499
belinusa_ord_00809,belinusa,belinusa_cust_0273,2025-11-08,cancelled,2820260
belinusa_ord_00854,belinusa,belinusa_cust_0034,2025-11-08,cancelled,3412700
belinusa_ord_00865,belinusa,belinusa_cust_0133,2025-11-08,completed,19208793
belinusa_ord_00894,belinusa,belinusa_cust_0478,2025-11-08,completed,10154562
belinusa_ord_00944,belinusa,belinusa_cust_0225,2025-11-08,completed,7202970
belinusa_ord_00974,belinusa,belinusa_cust_0327,2025-11-08,completed,11581401
belinusa_ord_01048,belinusa,belinusa_cust_0099,2025-11-08,completed,24590097
belinusa_ord_01101,belinusa,belinusa_cust_0362,2025-11-08,completed,4453918
belinusa_ord_01105,belinusa,belinusa_cust_0061,2025-11-08,completed,4963275
belinusa_ord_01125,belinusa,belinusa_cust_0443,2025-11-08,completed,12147042
belinusa_ord_01126,belinusa,belinusa_cust_0063,2025-11-08,completed,11424389
belinusa_ord_01182,belinusa,belinusa_cust_0016,2025-11-08,completed,4862781
belinusa_ord_01185,belinusa,belinusa_cust_0124,2025-11-08,cancelled,892082
belinusa_ord_01187,belinusa,belinusa_cust_0448,2025-11-08,completed,1495427
belinusa_ord_00781,belinusa,belinusa_cust_0162,2025-11-09,completed,2627642
belinusa_ord_00837,belinusa,belinusa_cust_0401,2025-11-09,cancelled,1693963
belinusa_ord_00845,belinusa,belinusa_cust_0196,2025-11-09,completed,8723248
belinusa_ord_00862,belinusa,belinusa_cust_0387,2025-11-09,completed,9161952
belinusa_ord_00874,belinusa,belinusa_cust_0050,2025-11-09,cancelled,721489
belinusa_ord_00881,belinusa,belinusa_cust_0226,2025-11-09,completed,11387380
belinusa_ord_01003,belinusa,belinusa_cust_0179,2025-11-09,completed,22785966
belinusa_ord_01034,belinusa,belinusa_cust_0257,2025-11-09,completed,15559850
belinusa_ord_01065,belinusa,belinusa_cust_0466,2025-11-09,completed,3892077
belinusa_ord_01066,belinusa,belinusa_cust_0196,2025-11-09,completed,2941800
belinusa_ord_01071,belinusa,belinusa_cust_0441,2025-11-09,cancelled,702268
belinusa_ord_01118,belinusa,belinusa_cust_0088,2025-11-09,completed,2477061
belinusa_ord_01138,belinusa,belinusa_cust_0384,2025-11-09,completed,26921106
belinusa_ord_01153,belinusa,belinusa_cust_0054,2025-11-09,completed,21772497
belinusa_ord_00787,belinusa,belinusa_cust_0101,2025-11-10,cancelled,1274096
belinusa_ord_00811,belinusa,belinusa_cust_0385,2025-11-10,completed,15441868
belinusa_ord_00823,belinusa,belinusa_cust_0014,2025-11-10,cancelled,2086872
belinusa_ord_00912,belinusa,belinusa_cust_0215,2025-11-10,cancelled,3671870
belinusa_ord_00980,belinusa,belinusa_cust_0210,2025-11-10,completed,9263773
belinusa_ord_01067,belinusa,belinusa_cust_0273,2025-11-10,completed,11676231
belinusa_ord_01069,belinusa,belinusa_cust_0346,2025-11-10,completed,16617540
belinusa_ord_01091,belinusa,belinusa_cust_0219,2025-11-10,completed,10042694
belinusa_ord_01146,belinusa,belinusa_cust_0323,2025-11-10,cancelled,2882235
belinusa_ord_01158,belinusa,belinusa_cust_0259,2025-11-10,completed,14628712
belinusa_ord_01159,belinusa,belinusa_cust_0232,2025-11-10,cancelled,324669
belinusa_ord_00788,belinusa,belinusa_cust_0362,2025-11-11,completed,1493716
belinusa_ord_00850,belinusa,belinusa_cust_0187,2025-11-11,completed,4328922
belinusa_ord_00901,belinusa,belinusa_cust_0410,2025-11-11,completed,4396899
belinusa_ord_00932,belinusa,belinusa_cust_0458,2025-11-11,completed,4440799
belinusa_ord_00946,belinusa,belinusa_cust_0306,2025-11-11,completed,31764866
belinusa_ord_00948,belinusa,belinusa_cust_0473,2025-11-11,cancelled,3165292
belinusa_ord_00982,belinusa,belinusa_cust_0437,2025-11-11,completed,25020291
belinusa_ord_01055,belinusa,belinusa_cust_0411,2025-11-11,completed,3442074
belinusa_ord_01063,belinusa,belinusa_cust_0142,2025-11-11,completed,2529486
belinusa_ord_01162,belinusa,belinusa_cust_0015,2025-11-11,completed,9844648
belinusa_ord_00793,belinusa,belinusa_cust_0361,2025-11-12,completed,3740278
belinusa_ord_00814,belinusa,belinusa_cust_0341,2025-11-12,completed,15253044
belinusa_ord_00818,belinusa,belinusa_cust_0430,2025-11-12,completed,11893860
belinusa_ord_00819,belinusa,belinusa_cust_0054,2025-11-12,completed,19134068
belinusa_ord_00904,belinusa,belinusa_cust_0084,2025-11-12,completed,7439446
belinusa_ord_00911,belinusa,belinusa_cust_0202,2025-11-12,completed,17730960
belinusa_ord_01037,belinusa,belinusa_cust_0391,2025-11-12,completed,15441868
belinusa_ord_01100,belinusa,belinusa_cust_0061,2025-11-12,completed,6048429
belinusa_ord_01119,belinusa,belinusa_cust_0259,2025-11-12,completed,34425375
belinusa_ord_01129,belinusa,belinusa_cust_0446,2025-11-12,completed,14686760
belinusa_ord_01147,belinusa,belinusa_cust_0334,2025-11-12,completed,2307327
belinusa_ord_00899,belinusa,belinusa_cust_0016,2025-11-13,cancelled,1736921
belinusa_ord_00916,belinusa,belinusa_cust_0392,2025-11-13,completed,10198026
belinusa_ord_00921,belinusa,belinusa_cust_0450,2025-11-13,cancelled,672757
belinusa_ord_00930,belinusa,belinusa_cust_0273,2025-11-13,cancelled,668597
belinusa_ord_00952,belinusa,belinusa_cust_0473,2025-11-13,cancelled,1714220
belinusa_ord_00963,belinusa,belinusa_cust_0467,2025-11-13,completed,16420265
belinusa_ord_00965,belinusa,belinusa_cust_0064,2025-11-13,completed,16099896
belinusa_ord_01010,belinusa,belinusa_cust_0180,2025-11-13,completed,10988619
belinusa_ord_01027,belinusa,belinusa_cust_0216,2025-11-13,completed,4024974
belinusa_ord_01031,belinusa,belinusa_cust_0117,2025-11-13,completed,3302748
belinusa_ord_01045,belinusa,belinusa_cust_0048,2025-11-13,completed,6609356
belinusa_ord_01050,belinusa,belinusa_cust_0094,2025-11-13,cancelled,1293322
belinusa_ord_01094,belinusa,belinusa_cust_0477,2025-11-13,completed,2016143
belinusa_ord_01095,belinusa,belinusa_cust_0212,2025-11-13,cancelled,4521449
belinusa_ord_00801,belinusa,belinusa_cust_0159,2025-11-14,completed,9203752
belinusa_ord_00815,belinusa,belinusa_cust_0169,2025-11-14,completed,12367512
belinusa_ord_00825,belinusa,belinusa_cust_0301,2025-11-14,completed,25744147
belinusa_ord_00835,belinusa,belinusa_cust_0254,2025-11-14,completed,253182
belinusa_ord_00848,belinusa,belinusa_cust_0354,2025-11-14,completed,2066205
belinusa_ord_00851,belinusa,belinusa_cust_0171,2025-11-14,completed,7161856
belinusa_ord_00853,belinusa,belinusa_cust_0317,2025-11-14,completed,6048429
belinusa_ord_00951,belinusa,belinusa_cust_0217,2025-11-14,completed,9471071
belinusa_ord_00961,belinusa,belinusa_cust_0181,2025-11-14,completed,13711428
belinusa_ord_00998,belinusa,belinusa_cust_0412,2025-11-14,completed,19979097
belinusa_ord_01083,belinusa,belinusa_cust_0475,2025-11-14,completed,4653655
belinusa_ord_01085,belinusa,belinusa_cust_0173,2025-11-14,completed,19468801
belinusa_ord_01092,belinusa,belinusa_cust_0163,2025-11-14,completed,5789108
belinusa_ord_01186,belinusa,belinusa_cust_0423,2025-11-14,cancelled,3830327
belinusa_ord_00791,belinusa,belinusa_cust_0013,2025-11-15,completed,9984756
belinusa_ord_00896,belinusa,belinusa_cust_0002,2025-11-15,completed,2824533
belinusa_ord_00933,belinusa,belinusa_cust_0257,2025-11-15,cancelled,879380
belinusa_ord_00938,belinusa,belinusa_cust_0248,2025-11-15,cancelled,4145079
belinusa_ord_00943,belinusa,belinusa_cust_0407,2025-11-15,completed,24815943
belinusa_ord_00979,belinusa,belinusa_cust_0419,2025-11-15,completed,15526964
belinusa_ord_01015,belinusa,belinusa_cust_0370,2025-11-15,completed,4799694
belinusa_ord_01023,belinusa,belinusa_cust_0202,2025-11-15,cancelled,123853
belinusa_ord_01038,belinusa,belinusa_cust_0197,2025-11-15,completed,17355468
belinusa_ord_01073,belinusa,belinusa_cust_0270,2025-11-15,completed,10365448
belinusa_ord_01164,belinusa,belinusa_cust_0083,2025-11-15,completed,14254550
belinusa_ord_01174,belinusa,belinusa_cust_0452,2025-11-15,completed,26630280
belinusa_ord_00810,belinusa,belinusa_cust_0134,2025-11-16,completed,9643286
belinusa_ord_00844,belinusa,belinusa_cust_0267,2025-11-16,completed,12056961
belinusa_ord_00849,belinusa,belinusa_cust_0361,2025-11-16,completed,7383486
belinusa_ord_00871,belinusa,belinusa_cust_0362,2025-11-16,cancelled,1346055
belinusa_ord_00925,belinusa,belinusa_cust_0219,2025-11-16,completed,5940507
belinusa_ord_00928,belinusa,belinusa_cust_0357,2025-11-16,completed,5404908
belinusa_ord_00960,belinusa,belinusa_cust_0054,2025-11-16,cancelled,1190080
belinusa_ord_00988,belinusa,belinusa_cust_0086,2025-11-16,cancelled,321359
belinusa_ord_01002,belinusa,belinusa_cust_0109,2025-11-16,completed,5064372
belinusa_ord_01047,belinusa,belinusa_cust_0038,2025-11-16,completed,8310868
belinusa_ord_01049,belinusa,belinusa_cust_0387,2025-11-16,completed,558834
belinusa_ord_01087,belinusa,belinusa_cust_0393,2025-11-16,completed,1306795
belinusa_ord_01103,belinusa,belinusa_cust_0099,2025-11-16,completed,22770579
belinusa_ord_01134,belinusa,belinusa_cust_0111,2025-11-16,completed,13432078
belinusa_ord_01136,belinusa,belinusa_cust_0421,2025-11-16,completed,24133379
belinusa_ord_01170,belinusa,belinusa_cust_0294,2025-11-16,completed,3063794
belinusa_ord_00895,belinusa,belinusa_cust_0131,2025-11-17,completed,11388499
belinusa_ord_00913,belinusa,belinusa_cust_0213,2025-11-17,cancelled,25318
belinusa_ord_00949,belinusa,belinusa_cust_0390,2025-11-17,completed,2989143
belinusa_ord_00950,belinusa,belinusa_cust_0299,2025-11-17,completed,21514854
belinusa_ord_00978,belinusa,belinusa_cust_0402,2025-11-17,completed,8058510
belinusa_ord_01064,belinusa,belinusa_cust_0127,2025-11-17,cancelled,1621472
belinusa_ord_01108,belinusa,belinusa_cust_0277,2025-11-17,completed,21578753
belinusa_ord_01109,belinusa,belinusa_cust_0280,2025-11-17,completed,9446655
belinusa_ord_01122,belinusa,belinusa_cust_0404,2025-11-17,cancelled,986192
belinusa_ord_01173,belinusa,belinusa_cust_0004,2025-11-17,completed,33822442
belinusa_ord_00803,belinusa,belinusa_cust_0168,2025-11-18,cancelled,1869945
belinusa_ord_00821,belinusa,belinusa_cust_0345,2025-11-18,completed,6280660
belinusa_ord_00832,belinusa,belinusa_cust_0161,2025-11-18,completed,1470900
belinusa_ord_00836,belinusa,belinusa_cust_0425,2025-11-18,completed,23460233
belinusa_ord_00857,belinusa,belinusa_cust_0478,2025-11-18,completed,9528816
belinusa_ord_00945,belinusa,belinusa_cust_0323,2025-11-18,completed,30777372
belinusa_ord_00955,belinusa,belinusa_cust_0475,2025-11-18,completed,5344980
belinusa_ord_00956,belinusa,belinusa_cust_0230,2025-11-18,completed,15360198
belinusa_ord_00959,belinusa,belinusa_cust_0411,2025-11-18,completed,9844648
belinusa_ord_00989,belinusa,belinusa_cust_0384,2025-11-18,completed,4328922
belinusa_ord_00995,belinusa,belinusa_cust_0015,2025-11-18,completed,16620917
belinusa_ord_00999,belinusa,belinusa_cust_0017,2025-11-18,completed,10439874
belinusa_ord_01001,belinusa,belinusa_cust_0207,2025-11-18,completed,4328922
belinusa_ord_01043,belinusa,belinusa_cust_0203,2025-11-18,completed,2834748
belinusa_ord_01052,belinusa,belinusa_cust_0093,2025-11-18,completed,2461162
belinusa_ord_01089,belinusa,belinusa_cust_0479,2025-11-18,completed,6714948
belinusa_ord_01148,belinusa,belinusa_cust_0347,2025-11-18,completed,8032231
belinusa_ord_01157,belinusa,belinusa_cust_0061,2025-11-18,completed,3740278
belinusa_ord_01175,belinusa,belinusa_cust_0375,2025-11-18,completed,20919521
belinusa_ord_00779,belinusa,belinusa_cust_0055,2025-11-19,cancelled,2631362
belinusa_ord_00893,belinusa,belinusa_cust_0284,2025-11-19,completed,1621284
belinusa_ord_00924,belinusa,belinusa_cust_0342,2025-11-19,cancelled,2171691
belinusa_ord_00939,belinusa,belinusa_cust_0045,2025-11-19,cancelled,1448377
belinusa_ord_00977,belinusa,belinusa_cust_0368,2025-11-19,completed,1495016
belinusa_ord_01020,belinusa,belinusa_cust_0449,2025-11-19,completed,19956601
belinusa_ord_01039,belinusa,belinusa_cust_0431,2025-11-19,completed,9917665
belinusa_ord_01090,belinusa,belinusa_cust_0044,2025-11-19,completed,11893860
belinusa_ord_01127,belinusa,belinusa_cust_0252,2025-11-19,completed,13279356
belinusa_ord_01169,belinusa,belinusa_cust_0048,2025-11-19,completed,4432740
belinusa_ord_00796,belinusa,belinusa_cust_0300,2025-11-20,completed,23591536
belinusa_ord_00824,belinusa,belinusa_cust_0436,2025-11-20,cancelled,448505
belinusa_ord_00872,belinusa,belinusa_cust_0115,2025-11-20,completed,4995341
belinusa_ord_00882,belinusa,belinusa_cust_0352,2025-11-20,cancelled,922313
belinusa_ord_00915,belinusa,belinusa_cust_0327,2025-11-20,completed,20264111
belinusa_ord_00967,belinusa,belinusa_cust_0108,2025-11-20,completed,21934072
belinusa_ord_00969,belinusa,belinusa_cust_0444,2025-11-20,cancelled,2180356
belinusa_ord_00971,belinusa,belinusa_cust_0063,2025-11-20,completed,1832995
belinusa_ord_00984,belinusa,belinusa_cust_0454,2025-11-20,completed,2869430
belinusa_ord_00987,belinusa,belinusa_cust_0030,2025-11-20,completed,12074922
belinusa_ord_01058,belinusa,belinusa_cust_0378,2025-11-20,completed,1116930
belinusa_ord_01075,belinusa,belinusa_cust_0104,2025-11-20,completed,13375043
belinusa_ord_01078,belinusa,belinusa_cust_0253,2025-11-20,completed,20774264
belinusa_ord_01093,belinusa,belinusa_cust_0160,2025-11-20,completed,10190374
belinusa_ord_01177,belinusa,belinusa_cust_0021,2025-11-20,cancelled,3696479
belinusa_ord_00786,belinusa,belinusa_cust_0479,2025-11-21,cancelled,1691253
belinusa_ord_00802,belinusa,belinusa_cust_0425,2025-11-21,completed,9357553
belinusa_ord_00817,belinusa,belinusa_cust_0381,2025-11-21,completed,5943084
belinusa_ord_00840,belinusa,belinusa_cust_0190,2025-11-21,completed,26890368
belinusa_ord_00858,belinusa,belinusa_cust_0171,2025-11-21,completed,12067430
belinusa_ord_00888,belinusa,belinusa_cust_0319,2025-11-21,completed,19957919
belinusa_ord_01013,belinusa,belinusa_cust_0327,2025-11-21,completed,12466302
belinusa_ord_01025,belinusa,belinusa_cust_0260,2025-11-21,completed,1078869
belinusa_ord_01036,belinusa,belinusa_cust_0338,2025-11-21,completed,4338867
belinusa_ord_01070,belinusa,belinusa_cust_0356,2025-11-21,cancelled,1107523
belinusa_ord_01099,belinusa,belinusa_cust_0201,2025-11-21,completed,19155072
belinusa_ord_01115,belinusa,belinusa_cust_0284,2025-11-21,cancelled,1112339
belinusa_ord_01117,belinusa,belinusa_cust_0216,2025-11-21,completed,26326641
belinusa_ord_01124,belinusa,belinusa_cust_0377,2025-11-21,completed,2670710
belinusa_ord_01141,belinusa,belinusa_cust_0002,2025-11-21,completed,13580184
belinusa_ord_01142,belinusa,belinusa_cust_0146,2025-11-21,completed,17730960
belinusa_ord_01179,belinusa,belinusa_cust_0063,2025-11-21,completed,21966716
belinusa_ord_00794,belinusa,belinusa_cust_0103,2025-11-22,completed,13594132
belinusa_ord_00808,belinusa,belinusa_cust_0316,2025-11-22,completed,17244296
belinusa_ord_00860,belinusa,belinusa_cust_0091,2025-11-22,cancelled,784635
belinusa_ord_00877,belinusa,belinusa_cust_0260,2025-11-22,completed,25920425
belinusa_ord_00878,belinusa,belinusa_cust_0117,2025-11-22,completed,17960851
belinusa_ord_00879,belinusa,belinusa_cust_0435,2025-11-22,cancelled,2419464
belinusa_ord_00962,belinusa,belinusa_cust_0202,2025-11-22,completed,7184805
belinusa_ord_01016,belinusa,belinusa_cust_0395,2025-11-22,completed,10689960
belinusa_ord_01024,belinusa,belinusa_cust_0035,2025-11-22,completed,18181155
belinusa_ord_01042,belinusa,belinusa_cust_0075,2025-11-22,completed,18691647
belinusa_ord_01054,belinusa,belinusa_cust_0061,2025-11-22,completed,941511
belinusa_ord_01088,belinusa,belinusa_cust_0176,2025-11-22,cancelled,12659
belinusa_ord_01110,belinusa,belinusa_cust_0470,2025-11-22,cancelled,3983513
belinusa_ord_01130,belinusa,belinusa_cust_0054,2025-11-22,completed,7516682
belinusa_ord_01161,belinusa,belinusa_cust_0207,2025-11-22,cancelled,1476697
belinusa_ord_00804,belinusa,belinusa_cust_0372,2025-11-23,completed,12875306
belinusa_ord_00805,belinusa,belinusa_cust_0064,2025-11-23,completed,33958145
belinusa_ord_00827,belinusa,belinusa_cust_0120,2025-11-23,completed,843162
belinusa_ord_00900,belinusa,belinusa_cust_0464,2025-11-23,completed,16383056
belinusa_ord_00907,belinusa,belinusa_cust_0205,2025-11-23,completed,19619272
belinusa_ord_00922,belinusa,belinusa_cust_0228,2025-11-23,completed,10810036
belinusa_ord_00942,belinusa,belinusa_cust_0304,2025-11-23,completed,6545072
belinusa_ord_00966,belinusa,belinusa_cust_0356,2025-11-23,completed,5981708
belinusa_ord_01033,belinusa,belinusa_cust_0056,2025-11-23,completed,11872597
belinusa_ord_01102,belinusa,belinusa_cust_0370,2025-11-23,completed,6353868
belinusa_ord_01121,belinusa,belinusa_cust_0119,2025-11-23,completed,10804888
belinusa_ord_01176,belinusa,belinusa_cust_0457,2025-11-23,cancelled,219845
belinusa_ord_00822,belinusa,belinusa_cust_0089,2025-11-24,completed,19230526
belinusa_ord_00843,belinusa,belinusa_cust_0079,2025-11-24,completed,10967660
belinusa_ord_00890,belinusa,belinusa_cust_0350,2025-11-24,cancelled,3090164
belinusa_ord_00970,belinusa,belinusa_cust_0135,2025-11-24,completed,37844634
belinusa_ord_01011,belinusa,belinusa_cust_0393,2025-11-24,cancelled,750186
belinusa_ord_01041,belinusa,belinusa_cust_0451,2025-11-24,completed,8191528
belinusa_ord_01053,belinusa,belinusa_cust_0005,2025-11-24,completed,19997985
belinusa_ord_01120,belinusa,belinusa_cust_0004,2025-11-24,completed,17523263
belinusa_ord_00884,belinusa,belinusa_cust_0353,2025-11-25,completed,8608290
belinusa_ord_00885,belinusa,belinusa_cust_0009,2025-11-25,completed,1652339
belinusa_ord_00889,belinusa,belinusa_cust_0249,2025-11-25,cancelled,2039120
belinusa_ord_00892,belinusa,belinusa_cust_0288,2025-11-25,completed,29681276
belinusa_ord_00920,belinusa,belinusa_cust_0192,2025-11-25,completed,2869430
belinusa_ord_00947,belinusa,belinusa_cust_0046,2025-11-25,cancelled,1529340
belinusa_ord_00993,belinusa,belinusa_cust_0296,2025-11-25,completed,8085759
belinusa_ord_00994,belinusa,belinusa_cust_0176,2025-11-25,completed,10456002
belinusa_ord_01014,belinusa,belinusa_cust_0434,2025-11-25,completed,24349896
belinusa_ord_01082,belinusa,belinusa_cust_0434,2025-11-25,completed,4292695
belinusa_ord_01128,belinusa,belinusa_cust_0211,2025-11-25,completed,13451158
belinusa_ord_01139,belinusa,belinusa_cust_0477,2025-11-25,completed,12346392
belinusa_ord_01160,belinusa,belinusa_cust_0183,2025-11-25,cancelled,3793704
belinusa_ord_01166,belinusa,belinusa_cust_0196,2025-11-25,completed,17589136
belinusa_ord_01172,belinusa,belinusa_cust_0124,2025-11-25,completed,22281630
belinusa_ord_01183,belinusa,belinusa_cust_0316,2025-11-25,completed,3600808
belinusa_ord_00841,belinusa,belinusa_cust_0442,2025-11-26,completed,12348124
belinusa_ord_00861,belinusa,belinusa_cust_0138,2025-11-26,completed,7331980
belinusa_ord_00868,belinusa,belinusa_cust_0390,2025-11-26,completed,5498985
belinusa_ord_00917,belinusa,belinusa_cust_0228,2025-11-26,completed,5814565
belinusa_ord_00927,belinusa,belinusa_cust_0095,2025-11-26,completed,28498584
belinusa_ord_01000,belinusa,belinusa_cust_0021,2025-11-26,completed,6973456
belinusa_ord_01032,belinusa,belinusa_cust_0443,2025-11-26,cancelled,1009765
belinusa_ord_01040,belinusa,belinusa_cust_0455,2025-11-26,completed,8920395
belinusa_ord_01068,belinusa,belinusa_cust_0390,2025-11-26,completed,11177447
belinusa_ord_01096,belinusa,belinusa_cust_0368,2025-11-26,completed,19068707
belinusa_ord_01097,belinusa,belinusa_cust_0215,2025-11-26,completed,19887074
belinusa_ord_01104,belinusa,belinusa_cust_0432,2025-11-26,completed,2477061
belinusa_ord_01116,belinusa,belinusa_cust_0017,2025-11-26,completed,9525145
belinusa_ord_01143,belinusa,belinusa_cust_0323,2025-11-26,cancelled,3354089
belinusa_ord_01178,belinusa,belinusa_cust_0049,2025-11-26,completed,29362431
belinusa_ord_00887,belinusa,belinusa_cust_0345,2025-11-27,completed,11956991
belinusa_ord_00902,belinusa,belinusa_cust_0280,2025-11-27,cancelled,480815
belinusa_ord_00908,belinusa,belinusa_cust_0003,2025-11-27,completed,25977616
belinusa_ord_00957,belinusa,belinusa_cust_0395,2025-11-27,completed,10611573
belinusa_ord_00985,belinusa,belinusa_cust_0476,2025-11-27,completed,7365999
belinusa_ord_00990,belinusa,belinusa_cust_0294,2025-11-27,completed,16519022
belinusa_ord_01012,belinusa,belinusa_cust_0379,2025-11-27,completed,12454763
belinusa_ord_01132,belinusa,belinusa_cust_0465,2025-11-27,completed,24808446
belinusa_ord_01180,belinusa,belinusa_cust_0476,2025-11-27,completed,7370364
belinusa_ord_00820,belinusa,belinusa_cust_0320,2025-11-28,cancelled,673028
belinusa_ord_00830,belinusa,belinusa_cust_0096,2025-11-28,completed,15441868
belinusa_ord_00852,belinusa,belinusa_cust_0308,2025-11-28,completed,2754940
belinusa_ord_00870,belinusa,belinusa_cust_0189,2025-11-28,cancelled,2414984
belinusa_ord_00873,belinusa,belinusa_cust_0451,2025-11-28,completed,16285588
belinusa_ord_00935,belinusa,belinusa_cust_0206,2025-11-28,completed,6117077
belinusa_ord_00940,belinusa,belinusa_cust_0290,2025-11-28,completed,20494873
belinusa_ord_00954,belinusa,belinusa_cust_0074,2025-11-28,completed,20402632
belinusa_ord_01008,belinusa,belinusa_cust_0257,2025-11-28,completed,7206544
belinusa_ord_01051,belinusa,belinusa_cust_0336,2025-11-28,completed,2990032
belinusa_ord_01081,belinusa,belinusa_cust_0046,2025-11-28,cancelled,914764
belinusa_ord_01112,belinusa,belinusa_cust_0232,2025-11-28,completed,5673276
belinusa_ord_01131,belinusa,belinusa_cust_0369,2025-11-28,completed,3833756
belinusa_ord_01163,belinusa,belinusa_cust_0015,2025-11-28,completed,31550839
belinusa_ord_01168,belinusa,belinusa_cust_0137,2025-11-28,completed,21797972
belinusa_ord_01181,belinusa,belinusa_cust_0232,2025-11-28,completed,16555475
belinusa_ord_00778,belinusa,belinusa_cust_0479,2025-11-29,completed,13020925
belinusa_ord_00789,belinusa,belinusa_cust_0171,2025-11-29,completed,14686760
belinusa_ord_00813,belinusa,belinusa_cust_0149,2025-11-29,completed,1116930
belinusa_ord_00826,belinusa,belinusa_cust_0391,2025-11-29,completed,7895712
belinusa_ord_00842,belinusa,belinusa_cust_0421,2025-11-29,completed,168788
belinusa_ord_00855,belinusa,belinusa_cust_0295,2025-11-29,completed,25373142
belinusa_ord_00880,belinusa,belinusa_cust_0332,2025-11-29,completed,18641402
belinusa_ord_00905,belinusa,belinusa_cust_0220,2025-11-29,completed,3671690
belinusa_ord_00926,belinusa,belinusa_cust_0026,2025-11-29,cancelled,2514736
belinusa_ord_00964,belinusa,belinusa_cust_0192,2025-11-29,completed,1117668
belinusa_ord_00972,belinusa,belinusa_cust_0036,2025-11-29,completed,3860467
belinusa_ord_00973,belinusa,belinusa_cust_0254,2025-11-29,completed,11138909
belinusa_ord_01044,belinusa,belinusa_cust_0334,2025-11-29,completed,14464915
belinusa_ord_01072,belinusa,belinusa_cust_0261,2025-11-29,completed,1620927
belinusa_ord_01086,belinusa,belinusa_cust_0274,2025-11-29,completed,3147861
belinusa_ord_01106,belinusa,belinusa_cust_0418,2025-11-29,cancelled,1446908
belinusa_ord_01137,belinusa,belinusa_cust_0033,2025-11-29,cancelled,1291244
belinusa_ord_01155,belinusa,belinusa_cust_0475,2025-11-29,completed,31655100
belinusa_ord_01171,belinusa,belinusa_cust_0396,2025-11-29,completed,735450
belinusa_ord_00780,belinusa,belinusa_cust_0277,2025-11-30,completed,7231870
belinusa_ord_00782,belinusa,belinusa_cust_0188,2025-11-30,completed,8787351
