seller_id,company_id,seller_name,seller_tier,region,onboarded_at
belinusa_cust_0287,belinusa,CV Berkah Mandiri 287,Korporasi,Indonesia Timur,2024-01-13
belinusa_cust_0288,belinusa,CV Bumi Lestari 288,UMKM,Jabodetabek,2024-05-19
belinusa_cust_0289,belinusa,Toko Anugerah Prima 289,UMKM,Sumatera,2024-12-04
belinusa_cust_0290,belinusa,CV Rasa Nusantara 290,Menengah,Sumatera,2024-08-12
belinusa_cust_0291,belinusa,Toko Sinar Abadi 291,UMKM,Indonesia Timur,2024-10-03
belinusa_cust_0292,belinusa,CV Laut Biru 292,UMKM,Sumatera,2024-06-14
belinusa_cust_0293,belinusa,Warung Tekno Rimba 293,Menengah,Sumatera,2024-02-18
belinusa_cust_0294,belinusa,UD Gunung Mas 294,Menengah,Jawa,2024-03-25
belinusa_cust_0295,belinusa,Warung Bumi Lestari 295,Korporasi,Jawa,2024-08-14
belinusa_cust_0296,belinusa,UD Fashion Lokal 296,UMKM,Sumatera,2024-09-10
belinusa_cust_0297,belinusa,CV Maju Jaya 297,UMKM,Sumatera,2024-02-19
belinusa_cust_0298,belinusa,UD Citra Sejahtera 298,Korporasi,Sumatera,2024-08-16
belinusa_cust_0299,belinusa,Warung Sinar Abadi 299,Korporasi,Indonesia Timur,2024-05-27
belinusa_cust_0300,belinusa,UD Karya Bangsa 300,Menengah,Sumatera,2024-09-13
belinusa_cust_0301,belinusa,Toko Karya Bangsa 301,Korporasi,Jawa,2024-10-14
belinusa_cust_0302,belinusa,CV Nusantara Digital 302,Korporasi,Jawa,2024-04-12
belinusa_cust_0303,belinusa,CV Sumber Rejeki 303,UMKM,Jawa,2024-09-20
belinusa_cust_0304,belinusa,Warung Sinar Abadi 304,Korporasi,Jawa,2024-11-09
belinusa_cust_0305,belinusa,Toko Indah Makmur 305,Korporasi,Jabodetabek,2024-04-17
belinusa_cust_0306,belinusa,CV Citra Sejahtera 306,Menengah,Indonesia Timur,2024-04-01
belinusa_cust_0307,belinusa,PT Gunung Mas 307,UMKM,Jabodetabek,2024-12-16
belinusa_cust_0308,belinusa,CV Batik Cantik 308,Korporasi,Jabodetabek,2024-07-23
belinusa_cust_0309,belinusa,Warung Sumber Rejeki 309,Menengah,Indonesia Timur,2024-10-07
belinusa_cust_0310,belinusa,UD Karya Bangsa 310,UMKM,Sumatera,2024-02-02
belinusa_cust_0311,belinusa,Warung Bumi Lestari 311,Menengah,Jawa,2024-04-10
belinusa_cust_0312,belinusa,CV Anugerah Prima 312,UMKM,Jawa,2024-04-09
belinusa_cust_0313,belinusa,Warung Rasa Nusantara 313,UMKM,Sumatera,2024-06-07
belinusa_cust_0314,belinusa,PT Karya Bangsa 314,Menengah,Jabodetabek,2024-09-17
belinusa_cust_0315,belinusa,Toko Rasa Nusantara 315,Menengah,Jawa,2024-11-13
belinusa_cust_0316,belinusa,PT Rumah Nyaman 316,Korporasi,Sumatera,2024-04-09
belinusa_cust_0317,belinusa,Toko Tekno Rimba 317,Menengah,Sumatera,2024-09-16
belinusa_cust_0318,belinusa,Toko Gunung Mas 318,UMKM,Indonesia Timur,2024-09-28
belinusa_cust_0319,belinusa,UD Nusantara Digital 319,Menengah,Jabodetabek,2024-09-04
belinusa_cust_0320,belinusa,PT Pangan Sehat 320,Korporasi,Sumatera,2024-03-26
belinusa_cust_0321,belinusa,Toko Elektronik Ceria 321,Korporasi,Jabodetabek,2024-08-17
belinusa_cust_0322,belinusa,CV Tekno Rimba 322,Menengah,Sumatera,2024-11-01
belinusa_cust_0323,belinusa,Warung Rumah Nyaman 323,Menengah,Sumatera,2024-08-06
belinusa_cust_0324,belinusa,Toko Nusantara Digital 324,Menengah,Indonesia Timur,2024-03-11
belinusa_cust_0325,belinusa,Warung Rumah Nyaman 325,Menengah,Jawa,2024-08-14
belinusa_cust_0326,belinusa,PT Rasa Nusantara 326,Korporasi,Jabodetabek,2024-02-24
belinusa_cust_0327,belinusa,CV Rasa Nusantara 327,UMKM,Indonesia Timur,2024-09-06
belinusa_cust_0328,belinusa,PT Berkah Mandiri 328,Korporasi,Indonesia Timur,2024-12-01
belinusa_cust_0329,belinusa,Toko Indah Makmur 329,Korporasi,Jabodetabek,2024-12-23
belinusa_cust_0330,belinusa,Warung Maju Jaya 330,Menengah,Sumatera,2024-12-02
belinusa_cust_0331,belinusa,Toko Berkah Mandiri 331,Korporasi,Sumatera,2024-03-24
belinusa_cust_0332,belinusa,UD Fashion Lokal 332,UMKM,Indonesia Timur,2024-03-22
belinusa_cust_0333,belinusa,UD Nusantara Digital 333,Menengah,Jawa,2024-07-08
belinusa_cust_0334,belinusa,PT Batik Cantik 334,UMKM,Jabodetabek,2024-02-20
belinusa_cust_0335,belinusa,UD Sinar Abadi 335,UMKM,Sumatera,2024-10-09
belinusa_cust_0336,belinusa,UD Maju Jaya 336,Menengah,Jabodetabek,2024-09-11
belinusa_cust_0337,belinusa,CV Maju Jaya 337,Korporasi,Indonesia Timur,2024-06-15
belinusa_cust_0338,belinusa,UD Sumber Rejeki 338,UMKM,Jabodetabek,2024-11-04
belinusa_cust_0339,belinusa,Warung Citra Sejahtera 339,UMKM,Jabodetabek,2024-03-15
belinusa_cust_0340,belinusa,UD Batik Cantik 340,Menengah,Indonesia Timur,2024-01-06
belinusa_cust_0341,belinusa,UD Indah Makmur 341,UMKM,Indonesia Timur,2024-12-15
belinusa_cust_0342,belinusa,Warung Maju Jaya 342,Menengah,Sumatera,2024-08-03
belinusa_cust_0343,belinusa,Warung Bumi Lestari 343,UMKM,Sumatera,2024-04-11
belinusa_cust_0344,belinusa,CV Rumah Nyaman 344,UMKM,Sumatera,2024-04-06
belinusa_cust_0345,belinusa,UD Rasa Nusantara 345,Korporasi,Jabodetabek,2024-08-13
belinusa_cust_0346,belinusa,Warung Pangan Sehat 346,Korporasi,Jabodetabek,2024-12-26
belinusa_cust_0347,belinusa,Warung Rasa Nusantara 347,UMKM,Indonesia Timur,2024-01-27
belinusa_cust_0348,belinusa,Warung Sinar Abadi 348,UMKM,Jabodetabek,2024-09-16
belinusa_cust_0349,belinusa,CV Rasa Nusantara 349,Menengah,Jawa,2024-10-17
belinusa_cust_0350,belinusa,UD Sinar Abadi 350,UMKM,Jabodetabek,2024-07-26
belinusa_cust_0351,belinusa,Warung Bumi Lestari 351,UMKM,Sumatera,2024-04-27
belinusa_cust_0352,belinusa,Warung Bumi Lestari 352,UMKM,Jabodetabek,2024-08-06
belinusa_cust_0353,belinusa,UD Pangan Sehat 353,Menengah,Jawa,2024-03-21
belinusa_cust_0354,belinusa,Toko Nusantara Digital 354,UMKM,Jawa,2024-10-06
belinusa_cust_0355,belinusa,CV Anugerah Prima 355,Korporasi,Sumatera,2024-09-22
belinusa_cust_0356,belinusa,CV Mitra Dagang 356,Menengah,Indonesia Timur,2024-11-28
belinusa_cust_0357,belinusa,UD Bumi Lestari 357,UMKM,Indonesia Timur,2024-01-27
belinusa_cust_0358,belinusa,PT Nusantara Digital 358,UMKM,Jabodetabek,2024-10-14
belinusa_cust_0359,belinusa,UD Pangan Sehat 359,Menengah,Indonesia Timur,2024-05-28
belinusa_cust_0360,belinusa,Warung Gunung Mas 360,Menengah,Jawa,2024-04-17
belinusa_cust_0361,belinusa,PT Laut Biru 361,Korporasi,Sumatera,2024-05-10
belinusa_cust_0362,belinusa,Toko Mitra Dagang 362,Menengah,Sumatera,2024-11-22
belinusa_cust_0363,belinusa,Toko Tekno Rimba 363,Menengah,Sumatera,2024-04-15
belinusa_cust_0364,belinusa,UD Indah Makmur 364,Menengah,Jawa,2024-09-10
belinusa_cust_0365,belinusa,CV Karya Bangsa 365,UMKM,Jabodetabek,2024-08-13
belinusa_cust_0366,belinusa,UD Batik Cantik 366,Korporasi,Jabodetabek,2024-10-17
belinusa_cust_0367,belinusa,Warung Gunung Mas 367,UMKM,Sumatera,2024-07-12
belinusa_cust_0368,belinusa,Toko Batik Cantik 368,UMKM,Jawa,2024-05-26
belinusa_cust_0369,belinusa,PT Indah Makmur 369,Menengah,Indonesia Timur,2024-09-20
belinusa_cust_0370,belinusa,CV Tekno Rimba 370,Menengah,Sumatera,2024-12-05
belinusa_cust_0371,belinusa,UD Tekno Rimba 371,Korporasi,Jabodetabek,2024-07-18
belinusa_cust_0372,belinusa,Warung Laut Biru 372,UMKM,Indonesia Timur,2024-08-09
belinusa_cust_0373,belinusa,Warung Laut Biru 373,Korporasi,Jawa,2024-07-05
belinusa_cust_0374,belinusa,Toko Rumah Nyaman 374,Korporasi,Indonesia Timur,2024-12-02
belinusa_cust_0375,belinusa,PT Nusantara Digital 375,UMKM,Jawa,2024-02-03
belinusa_cust_0376,belinusa,Toko Nusantara Digital 376,UMKM,Jabodetabek,2024-05-02
belinusa_cust_0377,belinusa,Warung Tekno Rimba 377,Menengah,Jawa,2024-12-09
belinusa_cust_0378,belinusa,Warung Laut Biru 378,Korporasi,Sumatera,2024-05-12
belinusa_cust_0379,belinusa,Toko Karya Bangsa 379,UMKM,Sumatera,2024-01-18
belinusa_cust_0380,belinusa,PT Rasa Nusantara 380,Korporasi,Sumatera,2024-11-14
belinusa_cust_0381,belinusa,Toko Rasa Nusantara 381,Korporasi,Sumatera,2024-05-08
belinusa_cust_0382,belinusa,Warung Batik Cantik 382,Menengah,Sumatera,2024-11-08
belinusa_cust_0383,belinusa,UD Rasa Nusantara 383,UMKM,Indonesia Timur,2024-10-09
belinusa_cust_0384,belinusa,UD Batik Cantik 384,UMKM,Jawa,2024-05-10
belinusa_cust_0385,belinusa,PT Karya Bangsa 385,UMKM,Jabodetabek,2024-03-02
belinusa_cust_0386,belinusa,PT Sinar Abadi 386,Menengah,Sumatera,2024-06-22
belinusa_cust_0387,belinusa,UD Batik Cantik 387,Menengah,Jawa,2024-09-20
belinusa_cust_0388,belinusa,PT Rumah Nyaman 388,Menengah,Jawa,2024-06-18
belinusa_cust_0389,belinusa,CV Laut Biru 389,UMKM,Jawa,2024-03-27
belinusa_cust_0390,belinusa,CV Tekno Rimba 390,UMKM,Sumatera,2024-03-10
belinusa_cust_0391,belinusa,Toko Elektronik Ceria 391,Korporasi,Jabodetabek,2024-05-16
belinusa_cust_0392,belinusa,UD Pangan Sehat 392,UMKM,Jawa,2024-08-14
belinusa_cust_0393,belinusa,CV Fashion Lokal 393,UMKM,Jabodetabek,2024-03-11
belinusa_cust_0394,belinusa,Warung Batik Cantik 394,Menengah,Indonesia Timur,2024-02-24
belinusa_cust_0395,belinusa,CV Bumi Lestari 395,Menengah,Sumatera,2024-09-01
belinusa_cust_0396,belinusa,Warung Laut Biru 396,Menengah,Sumatera,2024-04-28
belinusa_cust_0397,belinusa,PT Batik Cantik 397,Menengah,Jabodetabek,2024-12-10
belinusa_cust_0398,belinusa,Warung Rumah Nyaman 398,UMKM,Indonesia Timur,2024-03-16
belinusa_cust_0399,belinusa,Warung Citra Sejahtera 399,Korporasi,Jabodetabek,2024-03-12
belinusa_cust_0400,belinusa,PT Fashion Lokal 400,Korporasi,Indonesia Timur,2024-07-17
belinusa_cust_0401,belinusa,PT Bumi Lestari 401,Menengah,Sumatera,2024-07-22
belinusa_cust_0402,belinusa,Toko Pangan Sehat 402,Menengah,Jabodetabek,2024-07-28
belinusa_cust_0403,belinusa,Toko Gunung Mas 403,Korporasi,Sumatera,2024-06-16
belinusa_cust_0404,belinusa,Toko Batik Cantik 404,UMKM,Jawa,2024-12-03
belinusa_cust_0405,belinusa,CV Elektronik Ceria 405,UMKM,Sumatera,2024-09-25
belinusa_cust_0406,belinusa,PT Nusantara Digital 406,Menengah,Jabodetabek,2024-09-23
belinusa_cust_0407,belinusa,Warung Indah Makmur 407,Korporasi,Jawa,2024-07-04
belinusa_cust_0408,belinusa,Toko Rasa Nusantara 408,Korporasi,Jawa,2024-04-04
belinusa_cust_0409,belinusa,Toko Tekno Rimba 409,UMKM,Jabodetabek,2024-10-27
belinusa_cust_0410,belinusa,PT Laut Biru 410,Menengah,Indonesia Timur,2024-10-23
belinusa_cust_0411,belinusa,UD Sumber Rejeki 411,UMKM,Jawa,2024-05-11
belinusa_cust_0412,belinusa,Warung Gunung Mas 412,Korporasi,Sumatera,2024-10-18
belinusa_cust_0413,belinusa,Toko Rumah Nyaman 413,Menengah,Sumatera,2024-08-16
belinusa_cust_0414,belinusa,Warung Citra Sejahtera 414,UMKM,Jabodetabek,2024-02-18
belinusa_cust_0415,belinusa,Warung Fashion Lokal 415,UMKM,Indonesia Timur,2024-02-28
belinusa_cust_0416,belinusa,CV Tekno Rimba 416,UMKM,Jabodetabek,2024-01-26
belinusa_cust_0417,belinusa,Toko Sumber Rejeki 417,Korporasi,Jawa,2024-10-19
belinusa_cust_0418,belinusa,UD Anugerah Prima 418,Menengah,Sumatera,2024-01-08
belinusa_cust_0419,belinusa,Warung Maju Jaya 419,Korporasi,Sumatera,2024-02-16
belinusa_cust_0420,belinusa,CV Tekno Rimba 420,UMKM,Jawa,2024-02-15
belinusa_cust_0421,belinusa,CV Laut Biru 421,Menengah,Jawa,2024-10-02
belinusa_cust_0422,belinusa,Warung Elektronik Ceria 422,UMKM,Jabodetabek,2024-09-04
belinusa_cust_0423,belinusa,UD Bumi Lestari 423,UMKM,Indonesia Timur,2024-11-10
belinusa_cust_0424,belinusa,PT Sinar Abadi 424,Menengah,Jawa,2024-03-04
belinusa_cust_0425,belinusa,PT Karya Bangsa 425,UMKM,Jawa,2024-06-06
belinusa_cust_0426,belinusa,CV Berkah Mandiri 426,Korporasi,Indonesia Timur,2024-05-05
belinusa_cust_0427,belinusa,PT Batik Cantik 427,UMKM,Sumatera,2024-10-02
belinusa_cust_0428,belinusa,PT Indah Makmur 428,Menengah,Jabodetabek,2024-05-14
belinusa_cust_0429,belinusa,PT Maju Jaya 429,Menengah,Indonesia Timur,2024-01-21
belinusa_cust_0430,belinusa,CV Indah Makmur 430,Korporasi,Indonesia Timur,2024-04-11
belinusa_cust_0431,belinusa,CV Mitra Dagang 431,Menengah,Jabodetabek,2024-04-10
belinusa_cust_0432,belinusa,PT Mitra Dagang 432,UMKM,Jawa,2024-08-04
belinusa_cust_0433,belinusa,Toko Anugerah Prima 433,UMKM,Jawa,2024-12-21
belinusa_cust_0434,belinusa,Warung Batik Cantik 434,Korporasi,Sumatera,2024-06-17
belinusa_cust_0435,belinusa,UD Mitra Dagang 435,UMKM,Jabodetabek,2024-11-06
belinusa_cust_0436,belinusa,PT Nusantara Digital 436,UMKM,Indonesia Timur,2024-05-18
belinusa_cust_0437,belinusa,Warung Elektronik Ceria 437,Korporasi,Jawa,2024-09-13
belinusa_cust_0438,belinusa,UD Batik Cantik 438,Korporasi,Sumatera,2024-08-03
belinusa_cust_0439,belinusa,PT Karya Bangsa 439,UMKM,Sumatera,2024-08-27
belinusa_cust_0440,belinusa,Warung Pangan Sehat 440,Korporasi,Jabodetabek,2024-10-27
belinusa_cust_0441,belinusa,Warung Rasa Nusantara 441,Menengah,Indonesia Timur,2024-12-27
belinusa_cust_0442,belinusa,PT Citra Sejahtera 442,Korporasi,Indonesia Timur,2024-07-26
belinusa_cust_0443,belinusa,CV Bumi Lestari 443,Korporasi,Sumatera,2024-02-25
belinusa_cust_0444,belinusa,Warung Sinar Abadi 444,Menengah,Indonesia Timur,2024-12-09
belinusa_cust_0445,belinusa,UD Citra Sejahtera 445,UMKM,Sumatera,2024-09-22
belinusa_cust_0446,belinusa,PT Citra Sejahtera 446,Korporasi,Jabodetabek,2024-05-07
belinusa_cust_0447,belinusa,UD Pangan Sehat 447,Korporasi,Indonesia Timur,2024-11-27
belinusa_cust_0448,belinusa,Warung Berkah Mandiri 448,Menengah,Jawa,2024-03-12
belinusa_cust_0449,belinusa,PT Karya Bangsa 449,UMKM,Jawa,2024-05-10
belinusa_cust_0450,belinusa,CV Maju Jaya 450,Korporasi,Indonesia Timur,2024-01-05
belinusa_cust_0451,belinusa,Warung Batik Cantik 451,Menengah,Indonesia Timur,2024-10-09
belinusa_cust_0452,belinusa,Toko Batik Cantik 452,Korporasi,Jawa,2024-05-13
belinusa_cust_0453,belinusa,Warung Batik Cantik 453,Korporasi,Jabodetabek,2024-02-24
belinusa_cust_0454,belinusa,PT Pangan Sehat 454,Menengah,Indonesia Timur,2024-10-05
belinusa_cust_0455,belinusa,CV Pangan Sehat 455,Korporasi,Jawa,2024-06-08
belinusa_cust_0456,belinusa,PT Sumber Rejeki 456,Menengah,Jawa,2024-07-24
belinusa_cust_0457,belinusa,UD Rumah Nyaman 457,Menengah,Jabodetabek,2024-01-13
belinusa_cust_0458,belinusa,UD Sinar Abadi 458,Korporasi,Indonesia Timur,2024-06-19
belinusa_cust_0459,belinusa,CV Fashion Lokal 459,Menengah,Jabodetabek,2024-02-12
belinusa_cust_0460,belinusa,CV Sumber Rejeki 460,Korporasi,Jawa,2024-07-13
belinusa_cust_0461,belinusa,CV Rumah Nyaman 461,UMKM,Sumatera,2024-10-27
belinusa_cust_0462,belinusa,PT Laut Biru 462,Menengah,Indonesia Timur,2024-07-12
belinusa_cust_0463,belinusa,CV Rasa Nusantara 463,Menengah,Indonesia Timur,2024-09-03
belinusa_cust_0464,belinusa,CV Maju Jaya 464,Korporasi,Jawa,2024-09-02
belinusa_cust_0465,belinusa,UD Bumi Lestari 465,Korporasi,Sumatera,2024-11-15
belinusa_cust_0466,belinusa,UD Maju Jaya 466,UMKM,Jawa,2024-10-07
belinusa_cust_0467,belinusa,Toko Laut Biru 467,Menengah,Jabodetabek,2024-10-14
belinusa_cust_0468,belinusa,PT Rumah Nyaman 468,UMKM,Indonesia Timur,2024-02-05
belinusa_cust_0469,belinusa,Warung Karya Bangsa 469,Korporasi,Jabodetabek,2024-09-09
belinusa_cust_0470,belinusa,CV Indah Makmur 470,UMKM,Sumatera,2024-07-05
belinusa_cust_0471,belinusa,Warung Rasa Nusantara 471,Menengah,Sumatera,2024-02-24
belinusa_cust_0472,belinusa,UD Mitra Dagang 472,Menengah,Indonesia Timur,2024-04-15
belinusa_cust_0473,belinusa,PT Berkah Mandiri 473,Korporasi,Indonesia Timur,2024-01-01
belinusa_cust_0474,belinusa,Warung Maju Jaya 474,Menengah,Jabodetabek,2024-10-11
belinusa_cust_0475,belinusa,UD Sumber Rejeki 475,UMKM,Sumatera,2024-02-01
belinusa_cust_0476,belinusa,Toko Fashion Lokal 476,Menengah,Jawa,2024-09-27
belinusa_cust_0477,belinusa,CV Fashion Lokal 477,UMKM,Jabodetabek,2024-11-18
belinusa_cust_0478,belinusa,UD Berkah Mandiri 478,UMKM,Sumatera,2024-12-14
belinusa_cust_0479,belinusa,Warung Rumah Nyaman 479,Korporasi,Jawa,2024-05-22
belinusa_cust_0480,belinusa,UD Indah Makmur 480,Menengah,Sumatera,2024-04-07
