line_id,company_id,order_id,sku,units,line_gmv_idr
bukadagang_item_00967,bukadagang,bukadagang_ord_00477,bukadagang_prod_0026,4,11757900
bukadagang_item_00968,bukadagang,bukadagang_ord_00478,bukadagang_prod_0019,3,8214006
bukadagang_item_00969,bukadagang,bukadagang_ord_00478,bukadagang_prod_0044,2,314118
bukadagang_item_00970,bukadagang,bukadagang_ord_00478,bukadagang_prod_0022,2,6318614
bukadagang_item_00971,bukadagang,bukadagang_ord_00479,bukadagang_prod_0014,4,5835240
bukadagang_item_00972,bukadagang,bukadagang_ord_00479,bukadagang_prod_0012,3,8803518
bukadagang_item_00973,bukadagang,bukadagang_ord_00480,bukadagang_prod_0019,1,2738002
bukadagang_item_00974,bukadagang,bukadagang_ord_00480,bukadagang_prod_0013,3,10451793
bukadagang_item_00975,bukadagang,bukadagang_ord_00480,bukadagang_prod_0003,2,3437022
bukadagang_item_00976,bukadagang,bukadagang_ord_00481,bukadagang_prod_0025,4,17193744
bukadagang_item_00977,bukadagang,bukadagang_ord_00481,bukadagang_prod_0001,3,10872024
bukadagang_item_00978,bukadagang,bukadagang_ord_00481,bukadagang_prod_0021,1,3419372
bukadagang_item_00979,bukadagang,bukadagang_ord_00482,bukadagang_prod_0008,3,10229874
bukadagang_item_00980,bukadagang,bukadagang_ord_00482,bukadagang_prod_0002,1,990658
bukadagang_item_00981,bukadagang,bukadagang_ord_00482,bukadagang_prod_0012,1,2934506
bukadagang_item_00982,bukadagang,bukadagang_ord_00483,bukadagang_prod_0004,3,6027972
bukadagang_item_00983,bukadagang,bukadagang_ord_00483,bukadagang_prod_0020,2,923938
bukadagang_item_00984,bukadagang,bukadagang_ord_00484,bukadagang_prod_0020,1,69295
bukadagang_item_00985,bukadagang,bukadagang_ord_00484,bukadagang_prod_0007,2,225517
bukadagang_item_00986,bukadagang,bukadagang_ord_00484,bukadagang_prod_0038,3,100351
bukadagang_item_00987,bukadagang,bukadagang_ord_00485,bukadagang_prod_0004,1,2009324
bukadagang_item_00988,bukadagang,bukadagang_ord_00485,bukadagang_prod_0013,1,3483931
bukadagang_item_00989,bukadagang,bukadagang_ord_00485,bukadagang_prod_0006,1,127698
bukadagang_item_00990,bukadagang,bukadagang_ord_00486,bukadagang_prod_0038,4,892008
bukadagang_item_00991,bukadagang,bukadagang_ord_00486,bukadagang_prod_0028,4,8558316
bukadagang_item_00992,bukadagang,bukadagang_ord_00486,bukadagang_prod_0045,3,4276287
bukadagang_item_00993,bukadagang,bukadagang_ord_00487,bukadagang_prod_0028,2,4279158
bukadagang_item_00994,bukadagang,bukadagang_ord_00488,bukadagang_prod_0013,2,6967862
bukadagang_item_00995,bukadagang,bukadagang_ord_00488,bukadagang_prod_0009,2,397952
bukadagang_item_00996,bukadagang,bukadagang_ord_00489,bukadagang_prod_0041,3,8377275
bukadagang_item_00997,bukadagang,bukadagang_ord_00489,bukadagang_prod_0025,3,12895308
bukadagang_item_00998,bukadagang,bukadagang_ord_00489,bukadagang_prod_0017,1,3445430
bukadagang_item_00999,bukadagang,bukadagang_ord_00490,bukadagang_prod_0041,1,2792425
bukadagang_item_01000,bukadagang,bukadagang_ord_00491,bukadagang_prod_0025,4,17193744
bukadagang_item_01001,bukadagang,bukadagang_ord_00492,bukadagang_prod_0016,4,14503180
bukadagang_item_01002,bukadagang,bukadagang_ord_00492,bukadagang_prod_0034,3,6342123
bukadagang_item_01003,bukadagang,bukadagang_ord_00492,bukadagang_prod_0032,2,3908650
bukadagang_item_01004,bukadagang,bukadagang_ord_00493,bukadagang_prod_0029,1,372509
bukadagang_item_01005,bukadagang,bukadagang_ord_00493,bukadagang_prod_0033,4,462882
bukadagang_item_01006,bukadagang,bukadagang_ord_00493,bukadagang_prod_0025,2,1289531
bukadagang_item_01007,bukadagang,bukadagang_ord_00494,bukadagang_prod_0010,3,3166305
bukadagang_item_01008,bukadagang,bukadagang_ord_00494,bukadagang_prod_0039,2,534726
bukadagang_item_01009,bukadagang,bukadagang_ord_00494,bukadagang_prod_0003,4,6874044
bukadagang_item_01010,bukadagang,bukadagang_ord_00495,bukadagang_prod_0008,2,6819916
bukadagang_item_01011,bukadagang,bukadagang_ord_00495,bukadagang_prod_0028,2,4279158
bukadagang_item_01012,bukadagang,bukadagang_ord_00495,bukadagang_prod_0015,2,3160958
bukadagang_item_01013,bukadagang,bukadagang_ord_00496,bukadagang_prod_0024,4,9129548
bukadagang_item_01014,bukadagang,bukadagang_ord_00496,bukadagang_prod_0004,1,2009324
bukadagang_item_01015,bukadagang,bukadagang_ord_00497,bukadagang_prod_0005,3,1805446
bukadagang_item_01016,bukadagang,bukadagang_ord_00498,bukadagang_prod_0006,2,255396
bukadagang_item_01017,bukadagang,bukadagang_ord_00499,bukadagang_prod_0004,3,6027972
bukadagang_item_01018,bukadagang,bukadagang_ord_00500,bukadagang_prod_0004,2,4018648
bukadagang_item_01019,bukadagang,bukadagang_ord_00500,bukadagang_prod_0006,1,127698
bukadagang_item_01020,bukadagang,bukadagang_ord_00501,bukadagang_prod_0045,2,2850858
bukadagang_item_01021,bukadagang,bukadagang_ord_00501,bukadagang_prod_0014,3,4376430
bukadagang_item_01022,bukadagang,bukadagang_ord_00501,bukadagang_prod_0019,3,8214006
bukadagang_item_01023,bukadagang,bukadagang_ord_00502,bukadagang_prod_0015,1,1580479
bukadagang_item_01024,bukadagang,bukadagang_ord_00503,bukadagang_prod_0040,1,666261
bukadagang_item_01025,bukadagang,bukadagang_ord_00503,bukadagang_prod_0003,4,1031107
bukadagang_item_01026,bukadagang,bukadagang_ord_00504,bukadagang_prod_0002,4,3962632
bukadagang_item_01027,bukadagang,bukadagang_ord_00504,bukadagang_prod_0020,1,461969
bukadagang_item_01028,bukadagang,bukadagang_ord_00504,bukadagang_prod_0015,3,4741437
bukadagang_item_01029,bukadagang,bukadagang_ord_00505,bukadagang_prod_0011,3,7510737
bukadagang_item_01030,bukadagang,bukadagang_ord_00505,bukadagang_prod_0025,1,4298436
bukadagang_item_01031,bukadagang,bukadagang_ord_00506,bukadagang_prod_0034,3,6342123
bukadagang_item_01032,bukadagang,bukadagang_ord_00507,bukadagang_prod_0021,4,13677488
bukadagang_item_01033,bukadagang,bukadagang_ord_00507,bukadagang_prod_0006,2,255396
bukadagang_item_01034,bukadagang,bukadagang_ord_00508,bukadagang_prod_0031,4,2518374
bukadagang_item_01035,bukadagang,bukadagang_ord_00508,bukadagang_prod_0009,4,119386
bukadagang_item_01036,bukadagang,bukadagang_ord_00508,bukadagang_prod_0039,3,120313
bukadagang_item_01037,bukadagang,bukadagang_ord_00509,bukadagang_prod_0043,2,8373952
bukadagang_item_01038,bukadagang,bukadagang_ord_00509,bukadagang_prod_0023,1,263991
bukadagang_item_01039,bukadagang,bukadagang_ord_00510,bukadagang_prod_0013,1,522590
bukadagang_item_01040,bukadagang,bukadagang_ord_00510,bukadagang_prod_0034,2,634212
bukadagang_item_01041,bukadagang,bukadagang_ord_00511,bukadagang_prod_0005,2,8024204
bukadagang_item_01042,bukadagang,bukadagang_ord_00511,bukadagang_prod_0024,1,2282387
bukadagang_item_01043,bukadagang,bukadagang_ord_00511,bukadagang_prod_0004,4,8037296
bukadagang_item_01044,bukadagang,bukadagang_ord_00512,bukadagang_prod_0033,4,3085880
bukadagang_item_01045,bukadagang,bukadagang_ord_00512,bukadagang_prod_0023,3,791973
bukadagang_item_01046,bukadagang,bukadagang_ord_00512,bukadagang_prod_0030,4,9146336
bukadagang_item_01047,bukadagang,bukadagang_ord_00513,bukadagang_prod_0025,4,17193744
bukadagang_item_01048,bukadagang,bukadagang_ord_00514,bukadagang_prod_0037,1,2548153
bukadagang_item_01049,bukadagang,bukadagang_ord_00514,bukadagang_prod_0028,4,8558316
bukadagang_item_01050,bukadagang,bukadagang_ord_00514,bukadagang_prod_0038,2,446004
bukadagang_item_01051,bukadagang,bukadagang_ord_00515,bukadagang_prod_0018,2,4442960
bukadagang_item_01052,bukadagang,bukadagang_ord_00516,bukadagang_prod_0009,1,29846
bukadagang_item_01053,bukadagang,bukadagang_ord_00516,bukadagang_prod_0007,4,451033
bukadagang_item_01054,bukadagang,bukadagang_ord_00516,bukadagang_prod_0008,1,511494
bukadagang_item_01055,bukadagang,bukadagang_ord_00517,bukadagang_prod_0036,1,270116
bukadagang_item_01056,bukadagang,bukadagang_ord_00518,bukadagang_prod_0023,4,1055964
bukadagang_item_01057,bukadagang,bukadagang_ord_00518,bukadagang_prod_0023,3,791973
bukadagang_item_01058,bukadagang,bukadagang_ord_00518,bukadagang_prod_0026,3,8818425
bukadagang_item_01059,bukadagang,bukadagang_ord_00519,bukadagang_prod_0036,4,1080465
bukadagang_item_01060,bukadagang,bukadagang_ord_00519,bukadagang_prod_0045,2,427629
bukadagang_item_01061,bukadagang,bukadagang_ord_00519,bukadagang_prod_0013,4,2090359
bukadagang_item_01062,bukadagang,bukadagang_ord_00520,bukadagang_prod_0014,3,4376430
bukadagang_item_01063,bukadagang,bukadagang_ord_00520,bukadagang_prod_0031,3,12591870
bukadagang_item_01064,bukadagang,bukadagang_ord_00520,bukadagang_prod_0017,2,6890860
bukadagang_item_01065,bukadagang,bukadagang_ord_00521,bukadagang_prod_0024,3,1027074
bukadagang_item_01066,bukadagang,bukadagang_ord_00521,bukadagang_prod_0008,1,511494
bukadagang_item_01067,bukadagang,bukadagang_ord_00521,bukadagang_prod_0033,4,462882
bukadagang_item_01068,bukadagang,bukadagang_ord_00522,bukadagang_prod_0038,4,892008
bukadagang_item_01069,bukadagang,bukadagang_ord_00522,bukadagang_prod_0016,3,10877385
bukadagang_item_01070,bukadagang,bukadagang_ord_00522,bukadagang_prod_0004,2,4018648
bukadagang_item_01071,bukadagang,bukadagang_ord_00523,bukadagang_prod_0004,1,2009324
bukadagang_item_01072,bukadagang,bukadagang_ord_00524,bukadagang_prod_0038,3,100351
bukadagang_item_01073,bukadagang,bukadagang_ord_00525,bukadagang_prod_0043,4,16747904
bukadagang_item_01074,bukadagang,bukadagang_ord_00525,bukadagang_prod_0010,3,3166305
bukadagang_item_01075,bukadagang,bukadagang_ord_00526,bukadagang_prod_0041,2,5584850
bukadagang_item_01076,bukadagang,bukadagang_ord_00526,bukadagang_prod_0019,3,8214006
bukadagang_item_01077,bukadagang,bukadagang_ord_00526,bukadagang_prod_0034,4,8456164
bukadagang_item_01078,bukadagang,bukadagang_ord_00527,bukadagang_prod_0042,3,1957947
bukadagang_item_01079,bukadagang,bukadagang_ord_00528,bukadagang_prod_0006,2,255396
bukadagang_item_01080,bukadagang,bukadagang_ord_00529,bukadagang_prod_0004,2,4018648
bukadagang_item_01081,bukadagang,bukadagang_ord_00530,bukadagang_prod_0012,4,1760704
bukadagang_item_01082,bukadagang,bukadagang_ord_00530,bukadagang_prod_0022,1,473896
bukadagang_item_01083,bukadagang,bukadagang_ord_00530,bukadagang_prod_0043,3,1884139
bukadagang_item_01084,bukadagang,bukadagang_ord_00531,bukadagang_prod_0040,1,666261
bukadagang_item_01085,bukadagang,bukadagang_ord_00531,bukadagang_prod_0042,4,2610596
bukadagang_item_01086,bukadagang,bukadagang_ord_00532,bukadagang_prod_0043,2,8373952
bukadagang_item_01087,bukadagang,bukadagang_ord_00532,bukadagang_prod_0014,3,4376430
bukadagang_item_01088,bukadagang,bukadagang_ord_00532,bukadagang_prod_0005,2,8024204
bukadagang_item_01089,bukadagang,bukadagang_ord_00533,bukadagang_prod_0015,3,711216
bukadagang_item_01090,bukadagang,bukadagang_ord_00533,bukadagang_prod_0035,2,344252
bukadagang_item_01091,bukadagang,bukadagang_ord_00534,bukadagang_prod_0009,4,795904
bukadagang_item_01092,bukadagang,bukadagang_ord_00534,bukadagang_prod_0018,1,2221480
bukadagang_item_01093,bukadagang,bukadagang_ord_00535,bukadagang_prod_0020,3,1385907
bukadagang_item_01094,bukadagang,bukadagang_ord_00536,bukadagang_prod_0026,3,8818425
bukadagang_item_01095,bukadagang,bukadagang_ord_00536,bukadagang_prod_0026,4,11757900
bukadagang_item_01096,bukadagang,bukadagang_ord_00537,bukadagang_prod_0033,2,1542940
bukadagang_item_01097,bukadagang,bukadagang_ord_00537,bukadagang_prod_0036,1,1800775
bukadagang_item_01098,bukadagang,bukadagang_ord_00537,bukadagang_prod_0023,1,263991
bukadagang_item_01099,bukadagang,bukadagang_ord_00538,bukadagang_prod_0008,3,10229874
bukadagang_item_01100,bukadagang,bukadagang_ord_00539,bukadagang_prod_0041,3,8377275
bukadagang_item_01101,bukadagang,bukadagang_ord_00539,bukadagang_prod_0022,3,9477921
bukadagang_item_01102,bukadagang,bukadagang_ord_00540,bukadagang_prod_0040,1,4441737
bukadagang_item_01103,bukadagang,bukadagang_ord_00540,bukadagang_prod_0023,4,1055964
bukadagang_item_01104,bukadagang,bukadagang_ord_00541,bukadagang_prod_0011,1,2503579
bukadagang_item_01105,bukadagang,bukadagang_ord_00541,bukadagang_prod_0004,2,4018648
bukadagang_item_01106,bukadagang,bukadagang_ord_00541,bukadagang_prod_0004,1,2009324
bukadagang_item_01107,bukadagang,bukadagang_ord_00542,bukadagang_prod_0022,2,6318614
bukadagang_item_01108,bukadagang,bukadagang_ord_00542,bukadagang_prod_0021,4,13677488
bukadagang_item_01109,bukadagang,bukadagang_ord_00542,bukadagang_prod_0009,3,596928
bukadagang_item_01110,bukadagang,bukadagang_ord_00543,bukadagang_prod_0033,1,771470
bukadagang_item_01111,bukadagang,bukadagang_ord_00543,bukadagang_prod_0044,2,314118
bukadagang_item_01112,bukadagang,bukadagang_ord_00543,bukadagang_prod_0042,3,13052982
bukadagang_item_01113,bukadagang,bukadagang_ord_00544,bukadagang_prod_0019,3,8214006
bukadagang_item_01114,bukadagang,bukadagang_ord_00545,bukadagang_prod_0015,3,711216
bukadagang_item_01115,bukadagang,bukadagang_ord_00545,bukadagang_prod_0020,2,138591
bukadagang_item_01116,bukadagang,bukadagang_ord_00546,bukadagang_prod_0041,3,8377275
bukadagang_item_01117,bukadagang,bukadagang_ord_00546,bukadagang_prod_0001,4,14496032
bukadagang_item_01118,bukadagang,bukadagang_ord_00547,bukadagang_prod_0027,2,7611572
bukadagang_item_01119,bukadagang,bukadagang_ord_00547,bukadagang_prod_0029,4,9933576
bukadagang_item_01120,bukadagang,bukadagang_ord_00548,bukadagang_prod_0027,1,3805786
bukadagang_item_01121,bukadagang,bukadagang_ord_00548,bukadagang_prod_0040,2,8883474
bukadagang_item_01122,bukadagang,bukadagang_ord_00548,bukadagang_prod_0002,4,3962632
bukadagang_item_01123,bukadagang,bukadagang_ord_00549,bukadagang_prod_0011,1,2503579
bukadagang_item_01124,bukadagang,bukadagang_ord_00549,bukadagang_prod_0031,4,16789160
bukadagang_item_01125,bukadagang,bukadagang_ord_00549,bukadagang_prod_0045,4,5701716
bukadagang_item_01126,bukadagang,bukadagang_ord_00550,bukadagang_prod_0023,1,263991
bukadagang_item_01127,bukadagang,bukadagang_ord_00550,bukadagang_prod_0002,2,1981316
bukadagang_item_01128,bukadagang,bukadagang_ord_00550,bukadagang_prod_0024,4,9129548
bukadagang_item_01129,bukadagang,bukadagang_ord_00551,bukadagang_prod_0041,2,5584850
bukadagang_item_01130,bukadagang,bukadagang_ord_00552,bukadagang_prod_0025,4,17193744
bukadagang_item_01131,bukadagang,bukadagang_ord_00552,bukadagang_prod_0042,3,13052982
bukadagang_item_01132,bukadagang,bukadagang_ord_00552,bukadagang_prod_0013,4,13935724
bukadagang_item_01133,bukadagang,bukadagang_ord_00553,bukadagang_prod_0036,3,5402325
bukadagang_item_01134,bukadagang,bukadagang_ord_00554,bukadagang_prod_0016,4,14503180
bukadagang_item_01135,bukadagang,bukadagang_ord_00554,bukadagang_prod_0003,3,5155533
bukadagang_item_01136,bukadagang,bukadagang_ord_00554,bukadagang_prod_0042,1,4350994
bukadagang_item_01137,bukadagang,bukadagang_ord_00555,bukadagang_prod_0033,3,2314410
bukadagang_item_01138,bukadagang,bukadagang_ord_00555,bukadagang_prod_0002,2,1981316
bukadagang_item_01139,bukadagang,bukadagang_ord_00556,bukadagang_prod_0015,3,711216
bukadagang_item_01140,bukadagang,bukadagang_ord_00557,bukadagang_prod_0025,1,4298436
bukadagang_item_01141,bukadagang,bukadagang_ord_00557,bukadagang_prod_0030,1,2286584
bukadagang_item_01142,bukadagang,bukadagang_ord_00557,bukadagang_prod_0005,1,4012102
bukadagang_item_01143,bukadagang,bukadagang_ord_00558,bukadagang_prod_0002,2,1981316
bukadagang_item_01144,bukadagang,bukadagang_ord_00559,bukadagang_prod_0014,3,4376430
bukadagang_item_01145,bukadagang,bukadagang_ord_00559,bukadagang_prod_0041,1,2792425
bukadagang_item_01146,bukadagang,bukadagang_ord_00559,bukadagang_prod_0041,3,8377275
bukadagang_item_01147,bukadagang,bukadagang_ord_00560,bukadagang_prod_0025,4,17193744
bukadagang_item_01148,bukadagang,bukadagang_ord_00560,bukadagang_prod_0040,4,17766948
bukadagang_item_01149,bukadagang,bukadagang_ord_00560,bukadagang_prod_0023,2,527982
bukadagang_item_01150,bukadagang,bukadagang_ord_00561,bukadagang_prod_0018,4,8885920
bukadagang_item_01151,bukadagang,bukadagang_ord_00561,bukadagang_prod_0014,3,4376430
bukadagang_item_01152,bukadagang,bukadagang_ord_00562,bukadagang_prod_0026,3,8818425
bukadagang_item_01153,bukadagang,bukadagang_ord_00562,bukadagang_prod_0018,2,4442960
bukadagang_item_01154,bukadagang,bukadagang_ord_00563,bukadagang_prod_0009,1,198976
bukadagang_item_01155,bukadagang,bukadagang_ord_00563,bukadagang_prod_0043,3,12560928
bukadagang_item_01156,bukadagang,bukadagang_ord_00564,bukadagang_prod_0007,4,3006888
bukadagang_item_01157,bukadagang,bukadagang_ord_00564,bukadagang_prod_0031,4,16789160
bukadagang_item_01158,bukadagang,bukadagang_ord_00565,bukadagang_prod_0019,3,8214006
bukadagang_item_01159,bukadagang,bukadagang_ord_00565,bukadagang_prod_0031,3,12591870
bukadagang_item_01160,bukadagang,bukadagang_ord_00566,bukadagang_prod_0037,2,764446
bukadagang_item_01161,bukadagang,bukadagang_ord_00566,bukadagang_prod_0041,4,1675455
bukadagang_item_01162,bukadagang,bukadagang_ord_00566,bukadagang_prod_0019,2,821401
bukadagang_item_01163,bukadagang,bukadagang_ord_00567,bukadagang_prod_0033,1,771470
bukadagang_item_01164,bukadagang,bukadagang_ord_00567,bukadagang_prod_0015,2,3160958
bukadagang_item_01165,bukadagang,bukadagang_ord_00567,bukadagang_prod_0043,1,4186976
bukadagang_item_01166,bukadagang,bukadagang_ord_00568,bukadagang_prod_0038,2,446004
bukadagang_item_01167,bukadagang,bukadagang_ord_00568,bukadagang_prod_0002,2,1981316
bukadagang_item_01168,bukadagang,bukadagang_ord_00569,bukadagang_prod_0012,1,440176
bukadagang_item_01169,bukadagang,bukadagang_ord_00569,bukadagang_prod_0005,4,2407261
bukadagang_item_01170,bukadagang,bukadagang_ord_00569,bukadagang_prod_0017,1,516815
bukadagang_item_01171,bukadagang,bukadagang_ord_00570,bukadagang_prod_0037,4,10192612
bukadagang_item_01172,bukadagang,bukadagang_ord_00570,bukadagang_prod_0007,3,2255166
bukadagang_item_01173,bukadagang,bukadagang_ord_00570,bukadagang_prod_0028,2,4279158
bukadagang_item_01174,bukadagang,bukadagang_ord_00571,bukadagang_prod_0029,4,9933576
bukadagang_item_01175,bukadagang,bukadagang_ord_00571,bukadagang_prod_0013,4,13935724
bukadagang_item_01176,bukadagang,bukadagang_ord_00572,bukadagang_prod_0031,1,4197290
bukadagang_item_01177,bukadagang,bukadagang_ord_00572,bukadagang_prod_0020,2,923938
bukadagang_item_01178,bukadagang,bukadagang_ord_00572,bukadagang_prod_0004,4,8037296
bukadagang_item_01179,bukadagang,bukadagang_ord_00573,bukadagang_prod_0026,4,11757900
bukadagang_item_01180,bukadagang,bukadagang_ord_00573,bukadagang_prod_0031,2,8394580
bukadagang_item_01181,bukadagang,bukadagang_ord_00573,bukadagang_prod_0041,3,8377275
bukadagang_item_01182,bukadagang,bukadagang_ord_00574,bukadagang_prod_0005,3,12036306
bukadagang_item_01183,bukadagang,bukadagang_ord_00574,bukadagang_prod_0003,3,5155533
bukadagang_item_01184,bukadagang,bukadagang_ord_00575,bukadagang_prod_0019,4,10952008
bukadagang_item_01185,bukadagang,bukadagang_ord_00575,bukadagang_prod_0041,1,2792425
bukadagang_item_01186,bukadagang,bukadagang_ord_00575,bukadagang_prod_0010,3,3166305
bukadagang_item_01187,bukadagang,bukadagang_ord_00576,bukadagang_prod_0045,2,427629
bukadagang_item_01188,bukadagang,bukadagang_ord_00577,bukadagang_prod_0021,2,6838744
bukadagang_item_01189,bukadagang,bukadagang_ord_00577,bukadagang_prod_0022,4,12637228
bukadagang_item_01190,bukadagang,bukadagang_ord_00577,bukadagang_prod_0007,3,2255166
bukadagang_item_01191,bukadagang,bukadagang_ord_00578,bukadagang_prod_0043,3,12560928
bukadagang_item_01192,bukadagang,bukadagang_ord_00579,bukadagang_prod_0001,1,3624008
bukadagang_item_01193,bukadagang,bukadagang_ord_00579,bukadagang_prod_0032,4,7817300
bukadagang_item_01194,bukadagang,bukadagang_ord_00579,bukadagang_prod_0026,3,8818425
bukadagang_item_01195,bukadagang,bukadagang_ord_00580,bukadagang_prod_0013,4,13935724
bukadagang_item_01196,bukadagang,bukadagang_ord_00580,bukadagang_prod_0019,2,5476004
bukadagang_item_01197,bukadagang,bukadagang_ord_00580,bukadagang_prod_0012,4,11738024
bukadagang_item_01198,bukadagang,bukadagang_ord_00581,bukadagang_prod_0021,4,13677488
bukadagang_item_01199,bukadagang,bukadagang_ord_00581,bukadagang_prod_0010,3,3166305
bukadagang_item_01200,bukadagang,bukadagang_ord_00581,bukadagang_prod_0032,1,1954325
bukadagang_item_01201,bukadagang,bukadagang_ord_00582,bukadagang_prod_0043,1,4186976
bukadagang_item_01202,bukadagang,bukadagang_ord_00582,bukadagang_prod_0009,4,795904
bukadagang_item_01203,bukadagang,bukadagang_ord_00583,bukadagang_prod_0002,3,2971974
bukadagang_item_01204,bukadagang,bukadagang_ord_00583,bukadagang_prod_0013,1,3483931
bukadagang_item_01205,bukadagang,bukadagang_ord_00584,bukadagang_prod_0019,2,821401
bukadagang_item_01206,bukadagang,bukadagang_ord_00585,bukadagang_prod_0005,4,16048408
bukadagang_item_01207,bukadagang,bukadagang_ord_00585,bukadagang_prod_0002,4,3962632
bukadagang_item_01208,bukadagang,bukadagang_ord_00586,bukadagang_prod_0042,4,17403976
bukadagang_item_01209,bukadagang,bukadagang_ord_00586,bukadagang_prod_0022,1,3159307
bukadagang_item_01210,bukadagang,bukadagang_ord_00586,bukadagang_prod_0005,3,12036306
bukadagang_item_01211,bukadagang,bukadagang_ord_00587,bukadagang_prod_0028,1,2139579
bukadagang_item_01212,bukadagang,bukadagang_ord_00587,bukadagang_prod_0028,3,6418737
bukadagang_item_01213,bukadagang,bukadagang_ord_00587,bukadagang_prod_0029,3,7450182
bukadagang_item_01214,bukadagang,bukadagang_ord_00588,bukadagang_prod_0014,2,2917620
bukadagang_item_01215,bukadagang,bukadagang_ord_00588,bukadagang_prod_0020,1,461969
bukadagang_item_01216,bukadagang,bukadagang_ord_00588,bukadagang_prod_0036,4,7203100
bukadagang_item_01217,bukadagang,bukadagang_ord_00589,bukadagang_prod_0006,1,127698
bukadagang_item_01218,bukadagang,bukadagang_ord_00589,bukadagang_prod_0002,3,2971974
bukadagang_item_01219,bukadagang,bukadagang_ord_00589,bukadagang_prod_0011,4,10014316
bukadagang_item_01220,bukadagang,bukadagang_ord_00590,bukadagang_prod_0012,1,2934506
bukadagang_item_01221,bukadagang,bukadagang_ord_00590,bukadagang_prod_0029,3,7450182
bukadagang_item_01222,bukadagang,bukadagang_ord_00591,bukadagang_prod_0035,4,4590024
bukadagang_item_01223,bukadagang,bukadagang_ord_00592,bukadagang_prod_0011,3,7510737
bukadagang_item_01224,bukadagang,bukadagang_ord_00592,bukadagang_prod_0017,2,6890860
bukadagang_item_01225,bukadagang,bukadagang_ord_00593,bukadagang_prod_0009,4,795904
bukadagang_item_01226,bukadagang,bukadagang_ord_00593,bukadagang_prod_0035,4,4590024
bukadagang_item_01227,bukadagang,bukadagang_ord_00593,bukadagang_prod_0032,1,1954325
bukadagang_item_01228,bukadagang,bukadagang_ord_00594,bukadagang_prod_0045,1,213814
bukadagang_item_01229,bukadagang,bukadagang_ord_00595,bukadagang_prod_0004,3,6027972
bukadagang_item_01230,bukadagang,bukadagang_ord_00596,bukadagang_prod_0034,4,8456164
bukadagang_item_01231,bukadagang,bukadagang_ord_00596,bukadagang_prod_0044,4,628236
bukadagang_item_01232,bukadagang,bukadagang_ord_00597,bukadagang_prod_0006,1,127698
bukadagang_item_01233,bukadagang,bukadagang_ord_00597,bukadagang_prod_0039,4,1069452
bukadagang_item_01234,bukadagang,bukadagang_ord_00597,bukadagang_prod_0035,2,2295012
bukadagang_item_01235,bukadagang,bukadagang_ord_00598,bukadagang_prod_0024,3,6847161
bukadagang_item_01236,bukadagang,bukadagang_ord_00598,bukadagang_prod_0026,2,5878950
bukadagang_item_01237,bukadagang,bukadagang_ord_00599,bukadagang_prod_0023,1,39599
bukadagang_item_01238,bukadagang,bukadagang_ord_00599,bukadagang_prod_0030,2,685975
bukadagang_item_01239,bukadagang,bukadagang_ord_00600,bukadagang_prod_0009,3,596928
bukadagang_item_01240,bukadagang,bukadagang_ord_00601,bukadagang_prod_0033,1,115721
bukadagang_item_01241,bukadagang,bukadagang_ord_00601,bukadagang_prod_0042,1,652649
bukadagang_item_01242,bukadagang,bukadagang_ord_00601,bukadagang_prod_0016,3,1631608
bukadagang_item_01243,bukadagang,bukadagang_ord_00602,bukadagang_prod_0028,4,8558316
bukadagang_item_01244,bukadagang,bukadagang_ord_00602,bukadagang_prod_0017,4,13781720
bukadagang_item_01245,bukadagang,bukadagang_ord_00603,bukadagang_prod_0006,1,127698
bukadagang_item_01246,bukadagang,bukadagang_ord_00603,bukadagang_prod_0039,1,267363
bukadagang_item_01247,bukadagang,bukadagang_ord_00603,bukadagang_prod_0008,4,13639832
bukadagang_item_01248,bukadagang,bukadagang_ord_00604,bukadagang_prod_0039,4,1069452
bukadagang_item_01249,bukadagang,bukadagang_ord_00604,bukadagang_prod_0017,2,6890860
bukadagang_item_01250,bukadagang,bukadagang_ord_00604,bukadagang_prod_0021,1,3419372
bukadagang_item_01251,bukadagang,bukadagang_ord_00605,bukadagang_prod_0026,1,2939475
bukadagang_item_01252,bukadagang,bukadagang_ord_00606,bukadagang_prod_0021,3,10258116
bukadagang_item_01253,bukadagang,bukadagang_ord_00607,bukadagang_prod_0005,3,12036306
bukadagang_item_01254,bukadagang,bukadagang_ord_00607,bukadagang_prod_0035,2,2295012
bukadagang_item_01255,bukadagang,bukadagang_ord_00607,bukadagang_prod_0021,4,13677488
bukadagang_item_01256,bukadagang,bukadagang_ord_00608,bukadagang_prod_0006,1,127698
bukadagang_item_01257,bukadagang,bukadagang_ord_00609,bukadagang_prod_0013,1,3483931
bukadagang_item_01258,bukadagang,bukadagang_ord_00610,bukadagang_prod_0025,1,4298436
bukadagang_item_01259,bukadagang,bukadagang_ord_00610,bukadagang_prod_0011,1,2503579
bukadagang_item_01260,bukadagang,bukadagang_ord_00610,bukadagang_prod_0024,3,6847161
bukadagang_item_01261,bukadagang,bukadagang_ord_00611,bukadagang_prod_0021,1,3419372
bukadagang_item_01262,bukadagang,bukadagang_ord_00611,bukadagang_prod_0032,3,5862975
bukadagang_item_01263,bukadagang,bukadagang_ord_00612,bukadagang_prod_0006,4,510792
bukadagang_item_01264,bukadagang,bukadagang_ord_00612,bukadagang_prod_0041,4,11169700
