seller_id,company_id,seller_name,seller_tier,region,onboarded_at
bukadagang_cust_0274,bukadagang,Warung Batik Cantik 274,Korporasi,Indonesia Timur,2024-04-11
bukadagang_cust_0275,bukadagang,Toko Mitra Dagang 275,Korporasi,Sumatera,2024-12-09
bukadagang_cust_0276,bukadagang,UD Maju Jaya 276,Korporasi,Jawa,2024-10-27
bukadagang_cust_0277,bukadagang,Toko Maju Jaya 277,Menengah,Jabodetabek,2024-11-26
bukadagang_cust_0278,bukadagang,Toko Bumi Lestari 278,Korporasi,Sumatera,2024-02-19
bukadagang_cust_0279,bukadagang,PT Karya Bangsa 279,Korporasi,Jabodetabek,2024-03-13
bukadagang_cust_0280,bukadagang,UD Sumber Rejeki 280,Korporasi,Indonesia Timur,2024-05-03
bukadagang_cust_0281,bukadagang,Toko Fashion Lokal 281,Korporasi,Indonesia Timur,2024-08-09
bukadagang_cust_0282,bukadagang,PT Fashion Lokal 282,Korporasi,Sumatera,2024-12-22
bukadagang_cust_0283,bukadagang,Toko Mitra Dagang 283,Menengah,Indonesia Timur,2024-06-23
bukadagang_cust_0284,bukadagang,Warung Pangan Sehat 284,Korporasi,Indonesia Timur,2024-04-19
bukadagang_cust_0285,bukadagang,UD Indah Makmur 285,UMKM,Sumatera,2024-12-04
bukadagang_cust_0286,bukadagang,PT Anugerah Prima 286,Menengah,Indonesia Timur,2024-03-25
bukadagang_cust_0287,bukadagang,Toko Pangan Sehat 287,UMKM,Indonesia Timur,2024-12-14
bukadagang_cust_0288,bukadagang,Warung Rasa Nusantara 288,Menengah,Jawa,2024-01-25
bukadagang_cust_0289,bukadagang,UD Rasa Nusantara 289,Menengah,Indonesia Timur,2024-07-15
bukadagang_cust_0290,bukadagang,UD Indah Makmur 290,Korporasi,Sumatera,2024-05-07
bukadagang_cust_0291,bukadagang,UD Maju Jaya 291,UMKM,Sumatera,2024-08-25
bukadagang_cust_0292,bukadagang,PT Mitra Dagang 292,Korporasi,Sumatera,2024-11-07
bukadagang_cust_0293,bukadagang,PT Bumi Lestari 293,Menengah,Sumatera,2024-04-15
bukadagang_cust_0294,bukadagang,CV Nusantara Digital 294,Korporasi,Jawa,2024-09-01
bukadagang_cust_0295,bukadagang,PT Sinar Abadi 295,Korporasi,Indonesia Timur,2024-11-05
bukadagang_cust_0296,bukadagang,CV Anugerah Prima 296,Menengah,Indonesia Timur,2024-09-22
bukadagang_cust_0297,bukadagang,UD Citra Sejahtera 297,Menengah,Jabodetabek,2024-06-18
bukadagang_cust_0298,bukadagang,Toko Sinar Abadi 298,Menengah,Jawa,2024-05-02
bukadagang_cust_0299,bukadagang,Warung Rasa Nusantara 299,Menengah,Jawa,2024-04-12
bukadagang_cust_0300,bukadagang,UD Laut Biru 300,Korporasi,Jawa,2024-04-28
bukadagang_cust_0301,bukadagang,Toko Bumi Lestari 301,Korporasi,Indonesia Timur,2024-12-02
bukadagang_cust_0302,bukadagang,CV Tekno Rimba 302,UMKM,Indonesia Timur,2024-05-24
bukadagang_cust_0303,bukadagang,CV Berkah Mandiri 303,UMKM,Jawa,2024-07-04
bukadagang_cust_0304,bukadagang,UD Elektronik Ceria 304,Korporasi,Jabodetabek,2024-08-20
bukadagang_cust_0305,bukadagang,UD Sinar Abadi 305,Menengah,Jawa,2024-10-12
bukadagang_cust_0306,bukadagang,UD Laut Biru 306,Korporasi,Indonesia Timur,2024-01-13
bukadagang_cust_0307,bukadagang,PT Rumah Nyaman 307,Menengah,Jabodetabek,2024-10-04
bukadagang_cust_0308,bukadagang,Toko Anugerah Prima 308,UMKM,Jabodetabek,2024-01-13
bukadagang_cust_0309,bukadagang,Warung Nusantara Digital 309,Menengah,Sumatera,2024-01-02
bukadagang_cust_0310,bukadagang,PT Sinar Abadi 310,Menengah,Indonesia Timur,2024-03-23
bukadagang_cust_0311,bukadagang,CV Mitra Dagang 311,Korporasi,Indonesia Timur,2024-09-20
bukadagang_cust_0312,bukadagang,Toko Citra Sejahtera 312,Menengah,Jawa,2024-08-13
bukadagang_cust_0313,bukadagang,Toko Tekno Rimba 313,Menengah,Jabodetabek,2024-06-11
bukadagang_cust_0314,bukadagang,UD Rumah Nyaman 314,Korporasi,Jabodetabek,2024-01-10
bukadagang_cust_0315,bukadagang,Warung Anugerah Prima 315,UMKM,Jabodetabek,2024-11-26
bukadagang_cust_0316,bukadagang,UD Rumah Nyaman 316,Menengah,Jabodetabek,2024-05-13
bukadagang_cust_0317,bukadagang,Warung Maju Jaya 317,UMKM,Sumatera,2024-09-11
bukadagang_cust_0318,bukadagang,PT Laut Biru 318,Menengah,Sumatera,2024-02-03
bukadagang_cust_0319,bukadagang,CV Tekno Rimba 319,UMKM,Jawa,2024-03-23
bukadagang_cust_0320,bukadagang,Warung Pangan Sehat 320,Menengah,Indonesia Timur,2024-03-12
bukadagang_cust_0321,bukadagang,PT Sinar Abadi 321,Menengah,Jabodetabek,2024-05-13
bukadagang_cust_0322,bukadagang,PT Laut Biru 322,Korporasi,Jabodetabek,2024-01-14
bukadagang_cust_0323,bukadagang,CV Bumi Lestari 323,Menengah,Indonesia Timur,2024-11-08
bukadagang_cust_0324,bukadagang,CV Gunung Mas 324,UMKM,Jawa,2024-04-19
bukadagang_cust_0325,bukadagang,PT Nusantara Digital 325,Menengah,Jawa,2024-09-04
bukadagang_cust_0326,bukadagang,PT Elektronik Ceria 326,Menengah,Indonesia Timur,2024-09-24
bukadagang_cust_0327,bukadagang,Warung Rasa Nusantara 327,Menengah,Jabodetabek,2024-12-06
bukadagang_cust_0328,bukadagang,Warung Berkah Mandiri 328,Menengah,Sumatera,2024-08-26
bukadagang_cust_0329,bukadagang,CV Pangan Sehat 329,UMKM,Sumatera,2024-03-09
bukadagang_cust_0330,bukadagang,Toko Berkah Mandiri 330,Korporasi,Sumatera,2024-12-11
bukadagang_cust_0331,bukadagang,CV Maju Jaya 331,UMKM,Jawa,2024-02-05
bukadagang_cust_0332,bukadagang,CV Laut Biru 332,UMKM,Jawa,2024-03-16
bukadagang_cust_0333,bukadagang,UD Laut Biru 333,UMKM,Sumatera,2024-12-01
bukadagang_cust_0334,bukadagang,PT Maju Jaya 334,Menengah,Sumatera,2024-08-27
bukadagang_cust_0335,bukadagang,PT Elektronik Ceria 335,UMKM,Indonesia Timur,2024-11-13
bukadagang_cust_0336,bukadagang,PT Mitra Dagang 336,Menengah,Jawa,2024-08-21
bukadagang_cust_0337,bukadagang,PT Sumber Rejeki 337,Korporasi,Jawa,2024-02-23
bukadagang_cust_0338,bukadagang,Toko Batik Cantik 338,Menengah,Jabodetabek,2024-03-05
bukadagang_cust_0339,bukadagang,UD Karya Bangsa 339,UMKM,Jawa,2024-12-12
bukadagang_cust_0340,bukadagang,Toko Citra Sejahtera 340,UMKM,Jabodetabek,2024-02-09
bukadagang_cust_0341,bukadagang,PT Gunung Mas 341,Korporasi,Sumatera,2024-06-10
bukadagang_cust_0342,bukadagang,PT Karya Bangsa 342,Korporasi,Jawa,2024-06-11
bukadagang_cust_0343,bukadagang,UD Nusantara Digital 343,Korporasi,Indonesia Timur,2024-05-10
bukadagang_cust_0344,bukadagang,PT Indah Makmur 344,Menengah,Jabodetabek,2024-10-10
bukadagang_cust_0345,bukadagang,UD Anugerah Prima 345,Korporasi,Sumatera,2024-09-28
bukadagang_cust_0346,bukadagang,CV Gunung Mas 346,Menengah,Sumatera,2024-02-11
bukadagang_cust_0347,bukadagang,CV Indah Makmur 347,Menengah,Indonesia Timur,2024-03-02
bukadagang_cust_0348,bukadagang,Toko Rumah Nyaman 348,Menengah,Indonesia Timur,2024-02-05
bukadagang_cust_0349,bukadagang,Toko Maju Jaya 349,Menengah,Jawa,2024-04-23
bukadagang_cust_0350,bukadagang,Warung Laut Biru 350,UMKM,Indonesia Timur,2024-04-06
bukadagang_cust_0351,bukadagang,CV Gunung Mas 351,UMKM,Jawa,2024-11-08
bukadagang_cust_0352,bukadagang,Warung Maju Jaya 352,Korporasi,Jawa,2024-02-10
bukadagang_cust_0353,bukadagang,PT Sumber Rejeki 353,UMKM,Indonesia Timur,2024-01-18
bukadagang_cust_0354,bukadagang,Toko Karya Bangsa 354,Menengah,Indonesia Timur,2024-03-07
bukadagang_cust_0355,bukadagang,CV Anugerah Prima 355,Menengah,Sumatera,2024-07-02
bukadagang_cust_0356,bukadagang,Warung Citra Sejahtera 356,Menengah,Jawa,2024-09-01
bukadagang_cust_0357,bukadagang,Warung Anugerah Prima 357,Menengah,Sumatera,2024-10-14
bukadagang_cust_0358,bukadagang,Warung Bumi Lestari 358,Menengah,Sumatera,2024-11-26
bukadagang_cust_0359,bukadagang,Warung Fashion Lokal 359,Menengah,Sumatera,2024-10-02
bukadagang_cust_0360,bukadagang,UD Berkah Mandiri 360,UMKM,Jawa,2024-12-17
bukadagang_cust_0361,bukadagang,UD Elektronik Ceria 361,Korporasi,Jabodetabek,2024-02-21
bukadagang_cust_0362,bukadagang,CV Laut Biru 362,Korporasi,Jawa,2024-01-22
bukadagang_cust_0363,bukadagang,Toko Elektronik Ceria 363,UMKM,Jawa,2024-07-22
bukadagang_cust_0364,bukadagang,UD Karya Bangsa 364,Menengah,Indonesia Timur,2024-09-17
bukadagang_cust_0365,bukadagang,Toko Karya Bangsa 365,Menengah,Sumatera,2024-06-21
bukadagang_cust_0366,bukadagang,Toko Karya Bangsa 366,Menengah,Sumatera,2024-12-07
bukadagang_cust_0367,bukadagang,Toko Berkah Mandiri 367,Korporasi,Jawa,2024-04-26
bukadagang_cust_0368,bukadagang,Toko Sumber Rejeki 368,UMKM,Jabodetabek,2024-12-01
bukadagang_cust_0369,bukadagang,UD Batik Cantik 369,Korporasi,Sumatera,2024-09-23
bukadagang_cust_0370,bukadagang,PT Bumi Lestari 370,UMKM,Jawa,2024-07-17
bukadagang_cust_0371,bukadagang,PT Laut Biru 371,UMKM,Jawa,2024-09-16
bukadagang_cust_0372,bukadagang,Toko Mitra Dagang 372,Menengah,Jawa,2024-10-13
bukadagang_cust_0373,bukadagang,UD Laut Biru 373,Korporasi,Sumatera,2024-10-16
bukadagang_cust_0374,bukadagang,Warung Maju Jaya 374,Menengah,Indonesia Timur,2024-06-23
bukadagang_cust_0375,bukadagang,Toko Indah Makmur 375,Menengah,Jabodetabek,2024-06-13
bukadagang_cust_0376,bukadagang,PT Pangan Sehat 376,UMKM,Indonesia Timur,2024-10-21
bukadagang_cust_0377,bukadagang,CV Bumi Lestari 377,Korporasi,Jawa,2024-09-24
bukadagang_cust_0378,bukadagang,Warung Fashion Lokal 378,UMKM,Jawa,2024-09-16
bukadagang_cust_0379,bukadagang,CV Indah Makmur 379,UMKM,Sumatera,2024-11-21
bukadagang_cust_0380,bukadagang,PT Tekno Rimba 380,Menengah,Jabodetabek,2024-05-07
bukadagang_cust_0381,bukadagang,Toko Indah Makmur 381,Korporasi,Jabodetabek,2024-04-25
bukadagang_cust_0382,bukadagang,UD Citra Sejahtera 382,Korporasi,Indonesia Timur,2024-11-12
bukadagang_cust_0383,bukadagang,PT Batik Cantik 383,Korporasi,Jabodetabek,2024-08-16
bukadagang_cust_0384,bukadagang,Warung Karya Bangsa 384,UMKM,Jawa,2024-12-10
bukadagang_cust_0385,bukadagang,PT Rasa Nusantara 385,UMKM,Jabodetabek,2024-06-19
bukadagang_cust_0386,bukadagang,Toko Laut Biru 386,Korporasi,Jabodetabek,2024-04-08
bukadagang_cust_0387,bukadagang,Toko Karya Bangsa 387,Menengah,Jawa,2024-01-24
bukadagang_cust_0388,bukadagang,UD Sumber Rejeki 388,Korporasi,Indonesia Timur,2024-06-14
bukadagang_cust_0389,bukadagang,Toko Anugerah Prima 389,UMKM,Indonesia Timur,2024-08-08
bukadagang_cust_0390,bukadagang,CV Sumber Rejeki 390,Menengah,Indonesia Timur,2024-03-25
bukadagang_cust_0391,bukadagang,Warung Pangan Sehat 391,Korporasi,Indonesia Timur,2024-12-04
bukadagang_cust_0392,bukadagang,Toko Laut Biru 392,Menengah,Indonesia Timur,2024-04-17
bukadagang_cust_0393,bukadagang,UD Nusantara Digital 393,UMKM,Sumatera,2024-10-15
bukadagang_cust_0394,bukadagang,CV Karya Bangsa 394,UMKM,Indonesia Timur,2024-04-10
bukadagang_cust_0395,bukadagang,Warung Tekno Rimba 395,UMKM,Jawa,2024-05-12
bukadagang_cust_0396,bukadagang,PT Indah Makmur 396,Menengah,Indonesia Timur,2024-05-24
bukadagang_cust_0397,bukadagang,CV Anugerah Prima 397,UMKM,Jabodetabek,2024-05-15
bukadagang_cust_0398,bukadagang,CV Berkah Mandiri 398,UMKM,Jabodetabek,2024-08-09
bukadagang_cust_0399,bukadagang,CV Fashion Lokal 399,UMKM,Jawa,2024-08-13
bukadagang_cust_0400,bukadagang,Toko Elektronik Ceria 400,UMKM,Jawa,2024-11-01
