line_id,company_id,order_id,sku,units,line_gmv_idr
tokoraya_item_02452,tokoraya,tokoraya_ord_01224,tokoraya_prod_0003,1,283612
tokoraya_item_02453,tokoraya,tokoraya_ord_01224,tokoraya_prod_0005,2,725158
tokoraya_item_02454,tokoraya,tokoraya_ord_01225,tokoraya_prod_0047,3,1828677
tokoraya_item_02455,tokoraya,tokoraya_ord_01226,tokoraya_prod_0034,2,1111956
tokoraya_item_02456,tokoraya,tokoraya_ord_01226,tokoraya_prod_0019,2,532765
tokoraya_item_02457,tokoraya,tokoraya_ord_01227,tokoraya_prod_0028,4,458491
tokoraya_item_02458,tokoraya,tokoraya_ord_01227,tokoraya_prod_0041,3,955355
tokoraya_item_02459,tokoraya,tokoraya_ord_01228,tokoraya_prod_0018,4,1222376
tokoraya_item_02460,tokoraya,tokoraya_ord_01229,tokoraya_prod_0005,4,1450316
tokoraya_item_02461,tokoraya,tokoraya_ord_01229,tokoraya_prod_0009,4,14404492
tokoraya_item_02462,tokoraya,tokoraya_ord_01229,tokoraya_prod_0041,2,4246024
tokoraya_item_02463,tokoraya,tokoraya_ord_01230,tokoraya_prod_0030,4,2487572
tokoraya_item_02464,tokoraya,tokoraya_ord_01231,tokoraya_prod_0014,4,13001908
tokoraya_item_02465,tokoraya,tokoraya_ord_01231,tokoraya_prod_0040,2,903614
tokoraya_item_02466,tokoraya,tokoraya_ord_01231,tokoraya_prod_0007,4,6414184
tokoraya_item_02467,tokoraya,tokoraya_ord_01232,tokoraya_prod_0010,1,2838403
tokoraya_item_02468,tokoraya,tokoraya_ord_01232,tokoraya_prod_0027,3,1415097
tokoraya_item_02469,tokoraya,tokoraya_ord_01232,tokoraya_prod_0047,2,1219118
tokoraya_item_02470,tokoraya,tokoraya_ord_01233,tokoraya_prod_0040,2,903614
tokoraya_item_02471,tokoraya,tokoraya_ord_01233,tokoraya_prod_0010,4,11353612
tokoraya_item_02472,tokoraya,tokoraya_ord_01233,tokoraya_prod_0024,4,16957136
tokoraya_item_02473,tokoraya,tokoraya_ord_01234,tokoraya_prod_0002,2,117956
tokoraya_item_02474,tokoraya,tokoraya_ord_01234,tokoraya_prod_0032,3,220157
tokoraya_item_02475,tokoraya,tokoraya_ord_01234,tokoraya_prod_0036,2,106759
tokoraya_item_02476,tokoraya,tokoraya_ord_01235,tokoraya_prod_0031,4,13430712
tokoraya_item_02477,tokoraya,tokoraya_ord_01235,tokoraya_prod_0015,1,103184
tokoraya_item_02478,tokoraya,tokoraya_ord_01235,tokoraya_prod_0044,4,4917892
tokoraya_item_02479,tokoraya,tokoraya_ord_01236,tokoraya_prod_0048,1,2595699
tokoraya_item_02480,tokoraya,tokoraya_ord_01236,tokoraya_prod_0004,4,4341668
tokoraya_item_02481,tokoraya,tokoraya_ord_01237,tokoraya_prod_0006,3,5675247
tokoraya_item_02482,tokoraya,tokoraya_ord_01238,tokoraya_prod_0012,4,9297204
tokoraya_item_02483,tokoraya,tokoraya_ord_01238,tokoraya_prod_0012,1,2324301
tokoraya_item_02484,tokoraya,tokoraya_ord_01238,tokoraya_prod_0043,3,7218630
tokoraya_item_02485,tokoraya,tokoraya_ord_01239,tokoraya_prod_0017,2,4038218
tokoraya_item_02486,tokoraya,tokoraya_ord_01239,tokoraya_prod_0002,1,393187
tokoraya_item_02487,tokoraya,tokoraya_ord_01239,tokoraya_prod_0017,1,2019109
tokoraya_item_02488,tokoraya,tokoraya_ord_01240,tokoraya_prod_0047,2,182868
tokoraya_item_02489,tokoraya,tokoraya_ord_01241,tokoraya_prod_0017,4,8076436
tokoraya_item_02490,tokoraya,tokoraya_ord_01242,tokoraya_prod_0010,2,5676806
tokoraya_item_02491,tokoraya,tokoraya_ord_01242,tokoraya_prod_0018,3,916782
tokoraya_item_02492,tokoraya,tokoraya_ord_01243,tokoraya_prod_0006,2,3783498
tokoraya_item_02493,tokoraya,tokoraya_ord_01244,tokoraya_prod_0026,3,1721968
tokoraya_item_02494,tokoraya,tokoraya_ord_01244,tokoraya_prod_0039,3,1195495
tokoraya_item_02495,tokoraya,tokoraya_ord_01245,tokoraya_prod_0041,2,636904
tokoraya_item_02496,tokoraya,tokoraya_ord_01246,tokoraya_prod_0030,1,621893
tokoraya_item_02497,tokoraya,tokoraya_ord_01247,tokoraya_prod_0025,4,1713878
tokoraya_item_02498,tokoraya,tokoraya_ord_01247,tokoraya_prod_0042,4,1124906
tokoraya_item_02499,tokoraya,tokoraya_ord_01248,tokoraya_prod_0017,1,2019109
tokoraya_item_02500,tokoraya,tokoraya_ord_01248,tokoraya_prod_0025,2,5712928
tokoraya_item_02501,tokoraya,tokoraya_ord_01249,tokoraya_prod_0014,4,13001908
tokoraya_item_02502,tokoraya,tokoraya_ord_01249,tokoraya_prod_0014,1,3250477
tokoraya_item_02503,tokoraya,tokoraya_ord_01249,tokoraya_prod_0002,2,786374
tokoraya_item_02504,tokoraya,tokoraya_ord_01250,tokoraya_prod_0029,3,7339578
tokoraya_item_02505,tokoraya,tokoraya_ord_01250,tokoraya_prod_0025,1,2856464
tokoraya_item_02506,tokoraya,tokoraya_ord_01250,tokoraya_prod_0038,2,4651928
tokoraya_item_02507,tokoraya,tokoraya_ord_01251,tokoraya_prod_0025,1,428470
tokoraya_item_02508,tokoraya,tokoraya_ord_01251,tokoraya_prod_0009,1,540168
tokoraya_item_02509,tokoraya,tokoraya_ord_01251,tokoraya_prod_0004,4,651250
tokoraya_item_02510,tokoraya,tokoraya_ord_01252,tokoraya_prod_0024,3,12717852
tokoraya_item_02511,tokoraya,tokoraya_ord_01253,tokoraya_prod_0037,3,3022587
tokoraya_item_02512,tokoraya,tokoraya_ord_01254,tokoraya_prod_0038,3,6977892
tokoraya_item_02513,tokoraya,tokoraya_ord_01254,tokoraya_prod_0007,4,6414184
tokoraya_item_02514,tokoraya,tokoraya_ord_01254,tokoraya_prod_0014,1,3250477
tokoraya_item_02515,tokoraya,tokoraya_ord_01255,tokoraya_prod_0050,4,3357496
tokoraya_item_02516,tokoraya,tokoraya_ord_01255,tokoraya_prod_0050,1,839374
tokoraya_item_02517,tokoraya,tokoraya_ord_01255,tokoraya_prod_0041,1,2123012
tokoraya_item_02518,tokoraya,tokoraya_ord_01256,tokoraya_prod_0009,2,7202246
tokoraya_item_02519,tokoraya,tokoraya_ord_01256,tokoraya_prod_0030,3,1865679
tokoraya_item_02520,tokoraya,tokoraya_ord_01256,tokoraya_prod_0041,1,2123012
tokoraya_item_02521,tokoraya,tokoraya_ord_01257,tokoraya_prod_0040,4,1807228
tokoraya_item_02522,tokoraya,tokoraya_ord_01258,tokoraya_prod_0011,1,1689118
tokoraya_item_02523,tokoraya,tokoraya_ord_01259,tokoraya_prod_0032,1,489237
tokoraya_item_02524,tokoraya,tokoraya_ord_01259,tokoraya_prod_0027,3,1415097
tokoraya_item_02525,tokoraya,tokoraya_ord_01260,tokoraya_prod_0040,1,67771
tokoraya_item_02526,tokoraya,tokoraya_ord_01260,tokoraya_prod_0045,2,209444
tokoraya_item_02527,tokoraya,tokoraya_ord_01261,tokoraya_prod_0009,3,10803369
tokoraya_item_02528,tokoraya,tokoraya_ord_01261,tokoraya_prod_0027,1,471699
tokoraya_item_02529,tokoraya,tokoraya_ord_01262,tokoraya_prod_0013,4,12952732
tokoraya_item_02530,tokoraya,tokoraya_ord_01262,tokoraya_prod_0001,1,2776971
tokoraya_item_02531,tokoraya,tokoraya_ord_01263,tokoraya_prod_0012,2,4648602
tokoraya_item_02532,tokoraya,tokoraya_ord_01263,tokoraya_prod_0015,1,103184
tokoraya_item_02533,tokoraya,tokoraya_ord_01264,tokoraya_prod_0036,1,355864
tokoraya_item_02534,tokoraya,tokoraya_ord_01264,tokoraya_prod_0021,3,12790128
tokoraya_item_02535,tokoraya,tokoraya_ord_01264,tokoraya_prod_0009,3,10803369
tokoraya_item_02536,tokoraya,tokoraya_ord_01265,tokoraya_prod_0038,2,4651928
tokoraya_item_02537,tokoraya,tokoraya_ord_01265,tokoraya_prod_0032,3,1467711
tokoraya_item_02538,tokoraya,tokoraya_ord_01265,tokoraya_prod_0008,1,1273392
tokoraya_item_02539,tokoraya,tokoraya_ord_01266,tokoraya_prod_0020,3,9555258
tokoraya_item_02540,tokoraya,tokoraya_ord_01266,tokoraya_prod_0030,3,1865679
tokoraya_item_02541,tokoraya,tokoraya_ord_01267,tokoraya_prod_0049,3,2416584
tokoraya_item_02542,tokoraya,tokoraya_ord_01267,tokoraya_prod_0004,2,2170834
tokoraya_item_02543,tokoraya,tokoraya_ord_01267,tokoraya_prod_0043,4,9624840
tokoraya_item_02544,tokoraya,tokoraya_ord_01268,tokoraya_prod_0043,3,7218630
tokoraya_item_02545,tokoraya,tokoraya_ord_01268,tokoraya_prod_0047,3,1828677
tokoraya_item_02546,tokoraya,tokoraya_ord_01269,tokoraya_prod_0049,4,483317
tokoraya_item_02547,tokoraya,tokoraya_ord_01269,tokoraya_prod_0003,4,170167
tokoraya_item_02548,tokoraya,tokoraya_ord_01269,tokoraya_prod_0032,1,73386
tokoraya_item_02549,tokoraya,tokoraya_ord_01270,tokoraya_prod_0021,4,2558026
tokoraya_item_02550,tokoraya,tokoraya_ord_01271,tokoraya_prod_0037,3,3022587
tokoraya_item_02551,tokoraya,tokoraya_ord_01272,tokoraya_prod_0013,2,6476366
tokoraya_item_02552,tokoraya,tokoraya_ord_01272,tokoraya_prod_0001,1,2776971
tokoraya_item_02553,tokoraya,tokoraya_ord_01272,tokoraya_prod_0010,3,8515209
tokoraya_item_02554,tokoraya,tokoraya_ord_01273,tokoraya_prod_0003,1,283612
tokoraya_item_02555,tokoraya,tokoraya_ord_01273,tokoraya_prod_0021,4,17053504
tokoraya_item_02556,tokoraya,tokoraya_ord_01274,tokoraya_prod_0032,2,146771
tokoraya_item_02557,tokoraya,tokoraya_ord_01275,tokoraya_prod_0032,4,1956948
tokoraya_item_02558,tokoraya,tokoraya_ord_01275,tokoraya_prod_0045,2,1396292
tokoraya_item_02559,tokoraya,tokoraya_ord_01275,tokoraya_prod_0008,1,1273392
tokoraya_item_02560,tokoraya,tokoraya_ord_01276,tokoraya_prod_0024,1,4239284
tokoraya_item_02561,tokoraya,tokoraya_ord_01276,tokoraya_prod_0050,3,2518122
tokoraya_item_02562,tokoraya,tokoraya_ord_01276,tokoraya_prod_0031,4,13430712
tokoraya_item_02563,tokoraya,tokoraya_ord_01277,tokoraya_prod_0026,4,15306384
tokoraya_item_02564,tokoraya,tokoraya_ord_01278,tokoraya_prod_0010,3,8515209
tokoraya_item_02565,tokoraya,tokoraya_ord_01279,tokoraya_prod_0021,1,4263376
tokoraya_item_02566,tokoraya,tokoraya_ord_01279,tokoraya_prod_0019,4,7103528
tokoraya_item_02567,tokoraya,tokoraya_ord_01279,tokoraya_prod_0047,1,609559
tokoraya_item_02568,tokoraya,tokoraya_ord_01280,tokoraya_prod_0042,2,3749688
tokoraya_item_02569,tokoraya,tokoraya_ord_01280,tokoraya_prod_0030,2,1243786
tokoraya_item_02570,tokoraya,tokoraya_ord_01281,tokoraya_prod_0015,3,309552
tokoraya_item_02571,tokoraya,tokoraya_ord_01281,tokoraya_prod_0035,4,13208704
tokoraya_item_02572,tokoraya,tokoraya_ord_01282,tokoraya_prod_0008,1,1273392
tokoraya_item_02573,tokoraya,tokoraya_ord_01282,tokoraya_prod_0030,2,1243786
tokoraya_item_02574,tokoraya,tokoraya_ord_01283,tokoraya_prod_0017,2,4038218
tokoraya_item_02575,tokoraya,tokoraya_ord_01283,tokoraya_prod_0011,2,3378236
tokoraya_item_02576,tokoraya,tokoraya_ord_01284,tokoraya_prod_0022,1,651602
tokoraya_item_02577,tokoraya,tokoraya_ord_01285,tokoraya_prod_0002,2,786374
tokoraya_item_02578,tokoraya,tokoraya_ord_01285,tokoraya_prod_0009,4,14404492
tokoraya_item_02579,tokoraya,tokoraya_ord_01285,tokoraya_prod_0028,1,764151
tokoraya_item_02580,tokoraya,tokoraya_ord_01286,tokoraya_prod_0041,4,8492048
tokoraya_item_02581,tokoraya,tokoraya_ord_01287,tokoraya_prod_0046,2,4048742
tokoraya_item_02582,tokoraya,tokoraya_ord_01288,tokoraya_prod_0037,2,2015058
tokoraya_item_02583,tokoraya,tokoraya_ord_01288,tokoraya_prod_0014,2,6500954
tokoraya_item_02584,tokoraya,tokoraya_ord_01288,tokoraya_prod_0017,4,8076436
tokoraya_item_02585,tokoraya,tokoraya_ord_01289,tokoraya_prod_0019,1,266382
tokoraya_item_02586,tokoraya,tokoraya_ord_01289,tokoraya_prod_0019,1,266382
tokoraya_item_02587,tokoraya,tokoraya_ord_01289,tokoraya_prod_0028,4,458491
tokoraya_item_02588,tokoraya,tokoraya_ord_01290,tokoraya_prod_0037,1,1007529
tokoraya_item_02589,tokoraya,tokoraya_ord_01290,tokoraya_prod_0029,1,2446526
tokoraya_item_02590,tokoraya,tokoraya_ord_01291,tokoraya_prod_0020,4,1911052
tokoraya_item_02591,tokoraya,tokoraya_ord_01291,tokoraya_prod_0040,3,203313
tokoraya_item_02592,tokoraya,tokoraya_ord_01291,tokoraya_prod_0021,1,639506
tokoraya_item_02593,tokoraya,tokoraya_ord_01292,tokoraya_prod_0043,2,4812420
tokoraya_item_02594,tokoraya,tokoraya_ord_01293,tokoraya_prod_0004,3,3256251
tokoraya_item_02595,tokoraya,tokoraya_ord_01293,tokoraya_prod_0008,3,3820176
tokoraya_item_02596,tokoraya,tokoraya_ord_01293,tokoraya_prod_0042,1,1874844
tokoraya_item_02597,tokoraya,tokoraya_ord_01294,tokoraya_prod_0030,4,2487572
tokoraya_item_02598,tokoraya,tokoraya_ord_01294,tokoraya_prod_0031,3,10073034
tokoraya_item_02599,tokoraya,tokoraya_ord_01295,tokoraya_prod_0025,1,2856464
tokoraya_item_02600,tokoraya,tokoraya_ord_01295,tokoraya_prod_0014,2,6500954
tokoraya_item_02601,tokoraya,tokoraya_ord_01296,tokoraya_prod_0005,4,1450316
tokoraya_item_02602,tokoraya,tokoraya_ord_01296,tokoraya_prod_0019,1,1775882
tokoraya_item_02603,tokoraya,tokoraya_ord_01296,tokoraya_prod_0002,1,393187
tokoraya_item_02604,tokoraya,tokoraya_ord_01297,tokoraya_prod_0045,2,1396292
tokoraya_item_02605,tokoraya,tokoraya_ord_01298,tokoraya_prod_0020,3,9555258
tokoraya_item_02606,tokoraya,tokoraya_ord_01298,tokoraya_prod_0023,2,6212406
tokoraya_item_02607,tokoraya,tokoraya_ord_01298,tokoraya_prod_0017,1,2019109
tokoraya_item_02608,tokoraya,tokoraya_ord_01299,tokoraya_prod_0048,2,5191398
tokoraya_item_02609,tokoraya,tokoraya_ord_01300,tokoraya_prod_0039,2,5313312
tokoraya_item_02610,tokoraya,tokoraya_ord_01300,tokoraya_prod_0050,4,3357496
tokoraya_item_02611,tokoraya,tokoraya_ord_01300,tokoraya_prod_0041,2,4246024
tokoraya_item_02612,tokoraya,tokoraya_ord_01301,tokoraya_prod_0049,4,3222112
tokoraya_item_02613,tokoraya,tokoraya_ord_01301,tokoraya_prod_0038,3,6977892
tokoraya_item_02614,tokoraya,tokoraya_ord_01301,tokoraya_prod_0048,4,10382796
tokoraya_item_02615,tokoraya,tokoraya_ord_01302,tokoraya_prod_0035,1,3302176
tokoraya_item_02616,tokoraya,tokoraya_ord_01302,tokoraya_prod_0018,3,916782
tokoraya_item_02617,tokoraya,tokoraya_ord_01303,tokoraya_prod_0026,1,3826596
tokoraya_item_02618,tokoraya,tokoraya_ord_01304,tokoraya_prod_0040,1,451807
tokoraya_item_02619,tokoraya,tokoraya_ord_01305,tokoraya_prod_0027,3,1415097
tokoraya_item_02620,tokoraya,tokoraya_ord_01305,tokoraya_prod_0031,2,6715356
tokoraya_item_02621,tokoraya,tokoraya_ord_01305,tokoraya_prod_0041,3,6369036
tokoraya_item_02622,tokoraya,tokoraya_ord_01306,tokoraya_prod_0004,1,1085417
tokoraya_item_02623,tokoraya,tokoraya_ord_01306,tokoraya_prod_0046,1,2024371
tokoraya_item_02624,tokoraya,tokoraya_ord_01307,tokoraya_prod_0031,1,3357678
tokoraya_item_02625,tokoraya,tokoraya_ord_01307,tokoraya_prod_0037,4,4030116
tokoraya_item_02626,tokoraya,tokoraya_ord_01308,tokoraya_prod_0049,3,2416584
tokoraya_item_02627,tokoraya,tokoraya_ord_01308,tokoraya_prod_0017,4,8076436
tokoraya_item_02628,tokoraya,tokoraya_ord_01308,tokoraya_prod_0002,1,393187
tokoraya_item_02629,tokoraya,tokoraya_ord_01309,tokoraya_prod_0019,3,5327646
tokoraya_item_02630,tokoraya,tokoraya_ord_01309,tokoraya_prod_0027,1,471699
tokoraya_item_02631,tokoraya,tokoraya_ord_01309,tokoraya_prod_0013,3,9714549
tokoraya_item_02632,tokoraya,tokoraya_ord_01310,tokoraya_prod_0021,1,4263376
tokoraya_item_02633,tokoraya,tokoraya_ord_01311,tokoraya_prod_0041,2,4246024
tokoraya_item_02634,tokoraya,tokoraya_ord_01311,tokoraya_prod_0021,4,17053504
tokoraya_item_02635,tokoraya,tokoraya_ord_01311,tokoraya_prod_0016,4,1509428
tokoraya_item_02636,tokoraya,tokoraya_ord_01312,tokoraya_prod_0040,3,1355421
tokoraya_item_02637,tokoraya,tokoraya_ord_01313,tokoraya_prod_0024,2,8478568
tokoraya_item_02638,tokoraya,tokoraya_ord_01313,tokoraya_prod_0046,1,2024371
tokoraya_item_02639,tokoraya,tokoraya_ord_01313,tokoraya_prod_0033,4,15941572
tokoraya_item_02640,tokoraya,tokoraya_ord_01314,tokoraya_prod_0004,3,3256251
tokoraya_item_02641,tokoraya,tokoraya_ord_01314,tokoraya_prod_0030,2,1243786
tokoraya_item_02642,tokoraya,tokoraya_ord_01314,tokoraya_prod_0022,2,8688020
tokoraya_item_02643,tokoraya,tokoraya_ord_01315,tokoraya_prod_0017,3,6057327
tokoraya_item_02644,tokoraya,tokoraya_ord_01315,tokoraya_prod_0047,1,609559
tokoraya_item_02645,tokoraya,tokoraya_ord_01316,tokoraya_prod_0028,2,1528302
tokoraya_item_02646,tokoraya,tokoraya_ord_01317,tokoraya_prod_0020,4,12740344
tokoraya_item_02647,tokoraya,tokoraya_ord_01317,tokoraya_prod_0038,3,6977892
tokoraya_item_02648,tokoraya,tokoraya_ord_01317,tokoraya_prod_0015,4,412736
tokoraya_item_02649,tokoraya,tokoraya_ord_01318,tokoraya_prod_0005,3,1087737
tokoraya_item_02650,tokoraya,tokoraya_ord_01319,tokoraya_prod_0026,1,3826596
tokoraya_item_02651,tokoraya,tokoraya_ord_01320,tokoraya_prod_0037,1,1007529
tokoraya_item_02652,tokoraya,tokoraya_ord_01320,tokoraya_prod_0016,1,377357
tokoraya_item_02653,tokoraya,tokoraya_ord_01321,tokoraya_prod_0017,2,4038218
tokoraya_item_02654,tokoraya,tokoraya_ord_01321,tokoraya_prod_0045,4,2792584
tokoraya_item_02655,tokoraya,tokoraya_ord_01321,tokoraya_prod_0005,3,1087737
tokoraya_item_02656,tokoraya,tokoraya_ord_01322,tokoraya_prod_0045,1,698146
tokoraya_item_02657,tokoraya,tokoraya_ord_01322,tokoraya_prod_0012,4,9297204
tokoraya_item_02658,tokoraya,tokoraya_ord_01322,tokoraya_prod_0046,2,4048742
tokoraya_item_02659,tokoraya,tokoraya_ord_01323,tokoraya_prod_0034,1,3706519
tokoraya_item_02660,tokoraya,tokoraya_ord_01323,tokoraya_prod_0050,2,1678748
tokoraya_item_02661,tokoraya,tokoraya_ord_01323,tokoraya_prod_0037,2,2015058
tokoraya_item_02662,tokoraya,tokoraya_ord_01324,tokoraya_prod_0011,3,760103
tokoraya_item_02663,tokoraya,tokoraya_ord_01324,tokoraya_prod_0045,3,314166
tokoraya_item_02664,tokoraya,tokoraya_ord_01324,tokoraya_prod_0003,4,170167
tokoraya_item_02665,tokoraya,tokoraya_ord_01325,tokoraya_prod_0028,3,2292453
tokoraya_item_02666,tokoraya,tokoraya_ord_01325,tokoraya_prod_0008,3,3820176
tokoraya_item_02667,tokoraya,tokoraya_ord_01326,tokoraya_prod_0015,2,30955
tokoraya_item_02668,tokoraya,tokoraya_ord_01326,tokoraya_prod_0027,2,141510
tokoraya_item_02669,tokoraya,tokoraya_ord_01326,tokoraya_prod_0031,3,1510955
tokoraya_item_02670,tokoraya,tokoraya_ord_01327,tokoraya_prod_0030,2,1243786
tokoraya_item_02671,tokoraya,tokoraya_ord_01327,tokoraya_prod_0038,2,4651928
tokoraya_item_02672,tokoraya,tokoraya_ord_01328,tokoraya_prod_0004,3,3256251
tokoraya_item_02673,tokoraya,tokoraya_ord_01329,tokoraya_prod_0022,4,2606406
tokoraya_item_02674,tokoraya,tokoraya_ord_01330,tokoraya_prod_0019,4,7103528
tokoraya_item_02675,tokoraya,tokoraya_ord_01330,tokoraya_prod_0024,3,12717852
tokoraya_item_02676,tokoraya,tokoraya_ord_01331,tokoraya_prod_0016,4,1509428
tokoraya_item_02677,tokoraya,tokoraya_ord_01331,tokoraya_prod_0021,1,4263376
tokoraya_item_02678,tokoraya,tokoraya_ord_01331,tokoraya_prod_0041,3,6369036
tokoraya_item_02679,tokoraya,tokoraya_ord_01332,tokoraya_prod_0003,3,850836
tokoraya_item_02680,tokoraya,tokoraya_ord_01332,tokoraya_prod_0003,4,1134448
tokoraya_item_02681,tokoraya,tokoraya_ord_01333,tokoraya_prod_0034,1,555978
tokoraya_item_02682,tokoraya,tokoraya_ord_01334,tokoraya_prod_0015,3,309552
tokoraya_item_02683,tokoraya,tokoraya_ord_01334,tokoraya_prod_0014,1,3250477
tokoraya_item_02684,tokoraya,tokoraya_ord_01334,tokoraya_prod_0025,3,8569392
tokoraya_item_02685,tokoraya,tokoraya_ord_01335,tokoraya_prod_0001,1,2776971
tokoraya_item_02686,tokoraya,tokoraya_ord_01335,tokoraya_prod_0047,4,2438236
tokoraya_item_02687,tokoraya,tokoraya_ord_01336,tokoraya_prod_0044,2,2458946
tokoraya_item_02688,tokoraya,tokoraya_ord_01337,tokoraya_prod_0040,2,903614
tokoraya_item_02689,tokoraya,tokoraya_ord_01338,tokoraya_prod_0039,3,1195495
tokoraya_item_02690,tokoraya,tokoraya_ord_01338,tokoraya_prod_0016,4,226414
tokoraya_item_02691,tokoraya,tokoraya_ord_01339,tokoraya_prod_0041,3,6369036
tokoraya_item_02692,tokoraya,tokoraya_ord_01339,tokoraya_prod_0006,1,1891749
tokoraya_item_02693,tokoraya,tokoraya_ord_01339,tokoraya_prod_0003,4,1134448
tokoraya_item_02694,tokoraya,tokoraya_ord_01340,tokoraya_prod_0008,4,5093568
tokoraya_item_02695,tokoraya,tokoraya_ord_01340,tokoraya_prod_0026,2,7653192
tokoraya_item_02696,tokoraya,tokoraya_ord_01341,tokoraya_prod_0030,3,1865679
tokoraya_item_02697,tokoraya,tokoraya_ord_01342,tokoraya_prod_0044,1,1229473
tokoraya_item_02698,tokoraya,tokoraya_ord_01342,tokoraya_prod_0020,4,12740344
tokoraya_item_02699,tokoraya,tokoraya_ord_01342,tokoraya_prod_0006,4,7566996
tokoraya_item_02700,tokoraya,tokoraya_ord_01343,tokoraya_prod_0004,4,651250
tokoraya_item_02701,tokoraya,tokoraya_ord_01344,tokoraya_prod_0003,3,850836
tokoraya_item_02702,tokoraya,tokoraya_ord_01345,tokoraya_prod_0008,4,764035
tokoraya_item_02703,tokoraya,tokoraya_ord_01346,tokoraya_prod_0008,3,3820176
tokoraya_item_02704,tokoraya,tokoraya_ord_01346,tokoraya_prod_0007,1,1603546
tokoraya_item_02705,tokoraya,tokoraya_ord_01347,tokoraya_prod_0031,2,6715356
tokoraya_item_02706,tokoraya,tokoraya_ord_01347,tokoraya_prod_0021,1,4263376
tokoraya_item_02707,tokoraya,tokoraya_ord_01348,tokoraya_prod_0045,2,209444
tokoraya_item_02708,tokoraya,tokoraya_ord_01348,tokoraya_prod_0045,4,418888
tokoraya_item_02709,tokoraya,tokoraya_ord_01349,tokoraya_prod_0003,2,567224
tokoraya_item_02710,tokoraya,tokoraya_ord_01350,tokoraya_prod_0036,4,1423456
tokoraya_item_02711,tokoraya,tokoraya_ord_01350,tokoraya_prod_0025,4,11425856
tokoraya_item_02712,tokoraya,tokoraya_ord_01351,tokoraya_prod_0049,3,2416584
tokoraya_item_02713,tokoraya,tokoraya_ord_01351,tokoraya_prod_0034,2,7413038
tokoraya_item_02714,tokoraya,tokoraya_ord_01352,tokoraya_prod_0044,2,368842
tokoraya_item_02715,tokoraya,tokoraya_ord_01352,tokoraya_prod_0020,4,1911052
tokoraya_item_02716,tokoraya,tokoraya_ord_01352,tokoraya_prod_0030,4,373136
tokoraya_item_02717,tokoraya,tokoraya_ord_01353,tokoraya_prod_0026,1,573989
tokoraya_item_02718,tokoraya,tokoraya_ord_01354,tokoraya_prod_0009,3,10803369
tokoraya_item_02719,tokoraya,tokoraya_ord_01354,tokoraya_prod_0042,4,7499376
tokoraya_item_02720,tokoraya,tokoraya_ord_01354,tokoraya_prod_0040,3,1355421
tokoraya_item_02721,tokoraya,tokoraya_ord_01355,tokoraya_prod_0015,3,46433
tokoraya_item_02722,tokoraya,tokoraya_ord_01355,tokoraya_prod_0036,3,160139
tokoraya_item_02723,tokoraya,tokoraya_ord_01356,tokoraya_prod_0035,4,13208704
tokoraya_item_02724,tokoraya,tokoraya_ord_01356,tokoraya_prod_0035,3,9906528
tokoraya_item_02725,tokoraya,tokoraya_ord_01356,tokoraya_prod_0019,3,5327646
tokoraya_item_02726,tokoraya,tokoraya_ord_01357,tokoraya_prod_0017,3,6057327
tokoraya_item_02727,tokoraya,tokoraya_ord_01357,tokoraya_prod_0012,1,2324301
tokoraya_item_02728,tokoraya,tokoraya_ord_01358,tokoraya_prod_0040,1,67771
tokoraya_item_02729,tokoraya,tokoraya_ord_01358,tokoraya_prod_0044,3,553263
tokoraya_item_02730,tokoraya,tokoraya_ord_01358,tokoraya_prod_0021,2,1279013
tokoraya_item_02731,tokoraya,tokoraya_ord_01359,tokoraya_prod_0036,2,711728
tokoraya_item_02732,tokoraya,tokoraya_ord_01360,tokoraya_prod_0021,4,17053504
tokoraya_item_02733,tokoraya,tokoraya_ord_01360,tokoraya_prod_0013,1,3238183
tokoraya_item_02734,tokoraya,tokoraya_ord_01361,tokoraya_prod_0035,3,9906528
tokoraya_item_02735,tokoraya,tokoraya_ord_01361,tokoraya_prod_0042,2,3749688
tokoraya_item_02736,tokoraya,tokoraya_ord_01361,tokoraya_prod_0013,3,9714549
tokoraya_item_02737,tokoraya,tokoraya_ord_01362,tokoraya_prod_0010,2,5676806
tokoraya_item_02738,tokoraya,tokoraya_ord_01362,tokoraya_prod_0030,1,621893
tokoraya_item_02739,tokoraya,tokoraya_ord_01362,tokoraya_prod_0025,3,8569392
tokoraya_item_02740,tokoraya,tokoraya_ord_01363,tokoraya_prod_0041,3,6369036
tokoraya_item_02741,tokoraya,tokoraya_ord_01363,tokoraya_prod_0015,2,206368
tokoraya_item_02742,tokoraya,tokoraya_ord_01364,tokoraya_prod_0017,1,2019109
tokoraya_item_02743,tokoraya,tokoraya_ord_01364,tokoraya_prod_0011,1,1689118
tokoraya_item_02744,tokoraya,tokoraya_ord_01365,tokoraya_prod_0007,3,4810638
tokoraya_item_02745,tokoraya,tokoraya_ord_01365,tokoraya_prod_0022,2,8688020
tokoraya_item_02746,tokoraya,tokoraya_ord_01366,tokoraya_prod_0037,4,4030116
tokoraya_item_02747,tokoraya,tokoraya_ord_01366,tokoraya_prod_0030,3,1865679
tokoraya_item_02748,tokoraya,tokoraya_ord_01367,tokoraya_prod_0028,4,3056604
tokoraya_item_02749,tokoraya,tokoraya_ord_01368,tokoraya_prod_0028,4,3056604
