order_id,company_id,seller_id,order_date,fulfillment_status,gmv_idr
tokoraya_ord_00939,tokoraya,tokoraya_cust_0206,2025-11-12,completed,20759792
tokoraya_ord_01037,tokoraya,tokoraya_cust_0360,2025-11-12,cancelled,697789
tokoraya_ord_01053,tokoraya,tokoraya_cust_0146,2025-11-12,completed,18149470
tokoraya_ord_01112,tokoraya,tokoraya_cust_0223,2025-11-12,completed,15517315
tokoraya_ord_01155,tokoraya,tokoraya_cust_0180,2025-11-12,completed,5771957
tokoraya_ord_01162,tokoraya,tokoraya_cust_0166,2025-11-12,completed,21207401
tokoraya_ord_01167,tokoraya,tokoraya_cust_0227,2025-11-12,completed,10227045
tokoraya_ord_01224,tokoraya,tokoraya_cust_0327,2025-11-12,completed,1111954
tokoraya_ord_00819,tokoraya,tokoraya_cust_0445,2025-11-13,completed,11353612
tokoraya_ord_00857,tokoraya,tokoraya_cust_0165,2025-11-13,completed,17053504
tokoraya_ord_01026,tokoraya,tokoraya_cust_0367,2025-11-13,cancelled,1333130
tokoraya_ord_01066,tokoraya,tokoraya_cust_0023,2025-11-13,completed,15890266
tokoraya_ord_01101,tokoraya,tokoraya_cust_0330,2025-11-13,completed,1292382
tokoraya_ord_01163,tokoraya,tokoraya_cust_0477,2025-11-13,completed,2292453
tokoraya_ord_01170,tokoraya,tokoraya_cust_0495,2025-11-13,completed,12220188
tokoraya_ord_01182,tokoraya,tokoraya_cust_0193,2025-11-13,cancelled,1443726
tokoraya_ord_01219,tokoraya,tokoraya_cust_0219,2025-11-13,completed,12969488
tokoraya_ord_00839,tokoraya,tokoraya_cust_0491,2025-11-14,cancelled,2294679
tokoraya_ord_00868,tokoraya,tokoraya_cust_0099,2025-11-14,completed,12202611
tokoraya_ord_00884,tokoraya,tokoraya_cust_0423,2025-11-14,cancelled,3288572
tokoraya_ord_00899,tokoraya,tokoraya_cust_0328,2025-11-14,completed,5624532
tokoraya_ord_00913,tokoraya,tokoraya_cust_0242,2025-11-14,completed,1809028
tokoraya_ord_00951,tokoraya,tokoraya_cust_0314,2025-11-14,completed,4810638
tokoraya_ord_01070,tokoraya,tokoraya_cust_0060,2025-11-14,completed,16461631
tokoraya_ord_01117,tokoraya,tokoraya_cust_0340,2025-11-14,completed,34907058
tokoraya_ord_01131,tokoraya,tokoraya_cust_0292,2025-11-14,completed,32085124
tokoraya_ord_01150,tokoraya,tokoraya_cust_0299,2025-11-14,completed,1807228
tokoraya_ord_01168,tokoraya,tokoraya_cust_0356,2025-11-14,completed,5215947
tokoraya_ord_01171,tokoraya,tokoraya_cust_0019,2025-11-14,cancelled,2980820
tokoraya_ord_01178,tokoraya,tokoraya_cust_0228,2025-11-14,completed,15373815
tokoraya_ord_01207,tokoraya,tokoraya_cust_0323,2025-11-14,completed,1603546
tokoraya_ord_00829,tokoraya,tokoraya_cust_0117,2025-11-15,completed,6057327
tokoraya_ord_00859,tokoraya,tokoraya_cust_0327,2025-11-15,cancelled,251812
tokoraya_ord_00914,tokoraya,tokoraya_cust_0016,2025-11-15,completed,6500954
tokoraya_ord_00932,tokoraya,tokoraya_cust_0233,2025-11-15,completed,2668051
tokoraya_ord_00942,tokoraya,tokoraya_cust_0333,2025-11-15,cancelled,276570
tokoraya_ord_00968,tokoraya,tokoraya_cust_0006,2025-11-15,completed,11658055
tokoraya_ord_01050,tokoraya,tokoraya_cust_0430,2025-11-15,completed,13759822
tokoraya_ord_01141,tokoraya,tokoraya_cust_0426,2025-11-15,completed,8199913
tokoraya_ord_01142,tokoraya,tokoraya_cust_0038,2025-11-15,completed,4177025
tokoraya_ord_01200,tokoraya,tokoraya_cust_0474,2025-11-15,cancelled,2063306
tokoraya_ord_01201,tokoraya,tokoraya_cust_0079,2025-11-15,completed,19552408
tokoraya_ord_00866,tokoraya,tokoraya_cust_0066,2025-11-16,completed,5276912
tokoraya_ord_00875,tokoraya,tokoraya_cust_0348,2025-11-16,completed,16125031
tokoraya_ord_00896,tokoraya,tokoraya_cust_0464,2025-11-16,cancelled,506735
tokoraya_ord_00937,tokoraya,tokoraya_cust_0197,2025-11-16,completed,5327646
tokoraya_ord_00974,tokoraya,tokoraya_cust_0460,2025-11-16,completed,18628102
tokoraya_ord_00995,tokoraya,tokoraya_cust_0486,2025-11-16,cancelled,1078176
tokoraya_ord_01056,tokoraya,tokoraya_cust_0298,2025-11-16,completed,19195624
tokoraya_ord_01068,tokoraya,tokoraya_cust_0498,2025-11-16,completed,5067354
tokoraya_ord_01090,tokoraya,tokoraya_cust_0348,2025-11-16,completed,903614
tokoraya_ord_01122,tokoraya,tokoraya_cust_0288,2025-11-16,cancelled,229245
tokoraya_ord_00834,tokoraya,tokoraya_cust_0236,2025-11-17,completed,1450316
tokoraya_ord_00880,tokoraya,tokoraya_cust_0220,2025-11-17,completed,1450316
tokoraya_ord_00909,tokoraya,tokoraya_cust_0425,2025-11-17,completed,14152102
tokoraya_ord_00935,tokoraya,tokoraya_cust_0182,2025-11-17,cancelled,2045783
tokoraya_ord_00999,tokoraya,tokoraya_cust_0054,2025-11-17,completed,13301577
tokoraya_ord_01055,tokoraya,tokoraya_cust_0248,2025-11-17,completed,5067354
tokoraya_ord_01060,tokoraya,tokoraya_cust_0367,2025-11-17,completed,9747630
tokoraya_ord_01083,tokoraya,tokoraya_cust_0435,2025-11-17,completed,19042619
tokoraya_ord_01095,tokoraya,tokoraya_cust_0086,2025-11-17,completed,8214371
tokoraya_ord_01120,tokoraya,tokoraya_cust_0316,2025-11-17,cancelled,2226510
tokoraya_ord_01121,tokoraya,tokoraya_cust_0323,2025-11-17,completed,7073098
tokoraya_ord_01147,tokoraya,tokoraya_cust_0217,2025-11-17,completed,3162649
tokoraya_ord_01191,tokoraya,tokoraya_cust_0417,2025-11-17,completed,916782
tokoraya_ord_01192,tokoraya,tokoraya_cust_0010,2025-11-17,completed,4338214
tokoraya_ord_01199,tokoraya,tokoraya_cust_0476,2025-11-17,completed,24720910
tokoraya_ord_01211,tokoraya,tokoraya_cust_0486,2025-11-17,completed,7024908
tokoraya_ord_01226,tokoraya,tokoraya_cust_0116,2025-11-17,cancelled,1644720
tokoraya_ord_00841,tokoraya,tokoraya_cust_0035,2025-11-18,completed,14867711
tokoraya_ord_00852,tokoraya,tokoraya_cust_0027,2025-11-18,cancelled,651250
tokoraya_ord_00872,tokoraya,tokoraya_cust_0322,2025-11-18,cancelled,786926
tokoraya_ord_00904,tokoraya,tokoraya_cust_0069,2025-11-18,completed,25435704
tokoraya_ord_00934,tokoraya,tokoraya_cust_0262,2025-11-18,completed,11552389
tokoraya_ord_00946,tokoraya,tokoraya_cust_0444,2025-11-18,completed,31472587
tokoraya_ord_00958,tokoraya,tokoraya_cust_0335,2025-11-18,cancelled,2041771
tokoraya_ord_01010,tokoraya,tokoraya_cust_0301,2025-11-18,completed,13338756
tokoraya_ord_01015,tokoraya,tokoraya_cust_0290,2025-11-18,completed,305594
tokoraya_ord_01039,tokoraya,tokoraya_cust_0326,2025-11-18,completed,19111492
tokoraya_ord_01040,tokoraya,tokoraya_cust_0276,2025-11-18,cancelled,732770
tokoraya_ord_01049,tokoraya,tokoraya_cust_0408,2025-11-18,completed,1611056
tokoraya_ord_01103,tokoraya,tokoraya_cust_0093,2025-11-18,completed,25719708
tokoraya_ord_01125,tokoraya,tokoraya_cust_0420,2025-11-18,cancelled,955526
tokoraya_ord_01177,tokoraya,tokoraya_cust_0492,2025-11-18,completed,11425856
tokoraya_ord_01217,tokoraya,tokoraya_cust_0409,2025-11-18,completed,32152153
tokoraya_ord_01225,tokoraya,tokoraya_cust_0140,2025-11-18,completed,1828677
tokoraya_ord_01227,tokoraya,tokoraya_cust_0355,2025-11-18,cancelled,1413846
tokoraya_ord_01230,tokoraya,tokoraya_cust_0246,2025-11-18,completed,2487572
tokoraya_ord_01243,tokoraya,tokoraya_cust_0182,2025-11-18,completed,3783498
tokoraya_ord_00873,tokoraya,tokoraya_cust_0492,2025-11-19,completed,14674800
tokoraya_ord_00901,tokoraya,tokoraya_cust_0166,2025-11-19,completed,8275562
tokoraya_ord_00930,tokoraya,tokoraya_cust_0067,2025-11-19,completed,12534654
tokoraya_ord_00960,tokoraya,tokoraya_cust_0349,2025-11-19,completed,3749688
tokoraya_ord_01024,tokoraya,tokoraya_cust_0163,2025-11-19,completed,9107371
tokoraya_ord_01025,tokoraya,tokoraya_cust_0297,2025-11-19,completed,14572845
tokoraya_ord_01034,tokoraya,tokoraya_cust_0228,2025-11-19,completed,4812420
tokoraya_ord_01062,tokoraya,tokoraya_cust_0327,2025-11-19,completed,6040593
tokoraya_ord_01084,tokoraya,tokoraya_cust_0393,2025-11-19,completed,7107366
tokoraya_ord_01115,tokoraya,tokoraya_cust_0070,2025-11-19,completed,13774290
tokoraya_ord_01138,tokoraya,tokoraya_cust_0435,2025-11-19,completed,17674760
tokoraya_ord_01169,tokoraya,tokoraya_cust_0307,2025-11-19,completed,2846140
tokoraya_ord_01172,tokoraya,tokoraya_cust_0405,2025-11-19,cancelled,70755
tokoraya_ord_01184,tokoraya,tokoraya_cust_0133,2025-11-19,completed,6783415
tokoraya_ord_00870,tokoraya,tokoraya_cust_0199,2025-11-20,completed,5633824
tokoraya_ord_00882,tokoraya,tokoraya_cust_0065,2025-11-20,completed,4810638
tokoraya_ord_00905,tokoraya,tokoraya_cust_0122,2025-11-20,completed,725158
tokoraya_ord_00917,tokoraya,tokoraya_cust_0363,2025-11-20,completed,3357678
tokoraya_ord_00961,tokoraya,tokoraya_cust_0341,2025-11-20,completed,14596782
tokoraya_ord_00964,tokoraya,tokoraya_cust_0459,2025-11-20,completed,5167855
tokoraya_ord_01028,tokoraya,tokoraya_cust_0020,2025-11-20,completed,13159767
tokoraya_ord_01054,tokoraya,tokoraya_cust_0096,2025-11-20,cancelled,1902869
tokoraya_ord_01063,tokoraya,tokoraya_cust_0360,2025-11-20,completed,2854842
tokoraya_ord_01075,tokoraya,tokoraya_cust_0424,2025-11-20,completed,283612
tokoraya_ord_01077,tokoraya,tokoraya_cust_0485,2025-11-20,completed,20648161
tokoraya_ord_01136,tokoraya,tokoraya_cust_0236,2025-11-20,cancelled,1188194
tokoraya_ord_01156,tokoraya,tokoraya_cust_0392,2025-11-20,cancelled,1261334
tokoraya_ord_01176,tokoraya,tokoraya_cust_0435,2025-11-20,completed,10516697
tokoraya_ord_01190,tokoraya,tokoraya_cust_0168,2025-11-20,completed,9879190
tokoraya_ord_01210,tokoraya,tokoraya_cust_0477,2025-11-20,cancelled,3833151
tokoraya_ord_01212,tokoraya,tokoraya_cust_0208,2025-11-20,cancelled,2048684
tokoraya_ord_01245,tokoraya,tokoraya_cust_0314,2025-11-20,cancelled,636904
tokoraya_ord_00943,tokoraya,tokoraya_cust_0439,2025-11-21,completed,3302176
tokoraya_ord_00952,tokoraya,tokoraya_cust_0490,2025-11-21,cancelled,1303203
tokoraya_ord_00970,tokoraya,tokoraya_cust_0115,2025-11-21,cancelled,2512775
tokoraya_ord_00987,tokoraya,tokoraya_cust_0500,2025-11-21,completed,2118411
tokoraya_ord_01109,tokoraya,tokoraya_cust_0252,2025-11-21,completed,10292474
tokoraya_ord_01135,tokoraya,tokoraya_cust_0464,2025-11-21,cancelled,3017081
tokoraya_ord_01144,tokoraya,tokoraya_cust_0009,2025-11-21,completed,7787097
tokoraya_ord_01153,tokoraya,tokoraya_cust_0095,2025-11-21,completed,3688419
tokoraya_ord_01174,tokoraya,tokoraya_cust_0056,2025-11-21,cancelled,1046146
tokoraya_ord_01187,tokoraya,tokoraya_cust_0470,2025-11-21,completed,4102914
tokoraya_ord_01198,tokoraya,tokoraya_cust_0191,2025-11-21,completed,7542929
tokoraya_ord_01215,tokoraya,tokoraya_cust_0380,2025-11-21,completed,6499302
tokoraya_ord_00820,tokoraya,tokoraya_cust_0166,2025-11-22,completed,6212406
tokoraya_ord_00889,tokoraya,tokoraya_cust_0236,2025-11-22,completed,1842451
tokoraya_ord_00906,tokoraya,tokoraya_cust_0448,2025-11-22,cancelled,1396943
tokoraya_ord_00927,tokoraya,tokoraya_cust_0002,2025-11-22,cancelled,506735
tokoraya_ord_00954,tokoraya,tokoraya_cust_0476,2025-11-22,completed,15306384
tokoraya_ord_00956,tokoraya,tokoraya_cust_0200,2025-11-22,completed,4125274
tokoraya_ord_01019,tokoraya,tokoraya_cust_0266,2025-11-22,completed,12718175
tokoraya_ord_01046,tokoraya,tokoraya_cust_0188,2025-11-22,completed,1273392
tokoraya_ord_01051,tokoraya,tokoraya_cust_0062,2025-11-22,cancelled,1065529
tokoraya_ord_01067,tokoraya,tokoraya_cust_0386,2025-11-22,completed,309552
tokoraya_ord_01098,tokoraya,tokoraya_cust_0421,2025-11-22,completed,10429739
tokoraya_ord_01179,tokoraya,tokoraya_cust_0015,2025-11-22,completed,17438730
tokoraya_ord_01242,tokoraya,tokoraya_cust_0110,2025-11-22,completed,6593588
tokoraya_ord_00940,tokoraya,tokoraya_cust_0076,2025-11-23,completed,1509428
tokoraya_ord_00977,tokoraya,tokoraya_cust_0060,2025-11-23,cancelled,1217871
tokoraya_ord_00996,tokoraya,tokoraya_cust_0267,2025-11-23,completed,5071247
tokoraya_ord_01023,tokoraya,tokoraya_cust_0499,2025-11-23,completed,3019668
tokoraya_ord_01061,tokoraya,tokoraya_cust_0453,2025-11-23,completed,5167855
tokoraya_ord_01069,tokoraya,tokoraya_cust_0412,2025-11-23,completed,11119557
tokoraya_ord_01076,tokoraya,tokoraya_cust_0003,2025-11-23,cancelled,425760
tokoraya_ord_01105,tokoraya,tokoraya_cust_0317,2025-11-23,completed,1874844
tokoraya_ord_01106,tokoraya,tokoraya_cust_0218,2025-11-23,completed,13958718
tokoraya_ord_01110,tokoraya,tokoraya_cust_0033,2025-11-23,completed,2624617
tokoraya_ord_01130,tokoraya,tokoraya_cust_0376,2025-11-23,completed,26172680
tokoraya_ord_01146,tokoraya,tokoraya_cust_0113,2025-11-23,completed,9065210
tokoraya_ord_01194,tokoraya,tokoraya_cust_0322,2025-11-23,cancelled,1437619
tokoraya_ord_01222,tokoraya,tokoraya_cust_0091,2025-11-23,completed,14276387
tokoraya_ord_01223,tokoraya,tokoraya_cust_0490,2025-11-23,cancelled,1532405
tokoraya_ord_01229,tokoraya,tokoraya_cust_0471,2025-11-23,completed,20100832
tokoraya_ord_01244,tokoraya,tokoraya_cust_0364,2025-11-23,cancelled,2917463
tokoraya_ord_00850,tokoraya,tokoraya_cust_0180,2025-11-24,completed,2094438
tokoraya_ord_00851,tokoraya,tokoraya_cust_0336,2025-11-24,completed,11110908
tokoraya_ord_00856,tokoraya,tokoraya_cust_0294,2025-11-24,completed,11454672
tokoraya_ord_00874,tokoraya,tokoraya_cust_0109,2025-11-24,completed,2638995
tokoraya_ord_00879,tokoraya,tokoraya_cust_0294,2025-11-24,completed,11123146
tokoraya_ord_00897,tokoraya,tokoraya_cust_0362,2025-11-24,completed,19606260
tokoraya_ord_00922,tokoraya,tokoraya_cust_0053,2025-11-24,completed,21437247
tokoraya_ord_00924,tokoraya,tokoraya_cust_0079,2025-11-24,completed,25389403
tokoraya_ord_00947,tokoraya,tokoraya_cust_0376,2025-11-24,completed,2446526
tokoraya_ord_00985,tokoraya,tokoraya_cust_0279,2025-11-24,completed,16957136
tokoraya_ord_01030,tokoraya,tokoraya_cust_0167,2025-11-24,cancelled,3785816
tokoraya_ord_01038,tokoraya,tokoraya_cust_0125,2025-11-24,completed,1134448
tokoraya_ord_01047,tokoraya,tokoraya_cust_0155,2025-11-24,cancelled,2230409
tokoraya_ord_01072,tokoraya,tokoraya_cust_0193,2025-11-24,completed,8358447
tokoraya_ord_01087,tokoraya,tokoraya_cust_0459,2025-11-24,completed,1874844
tokoraya_ord_01099,tokoraya,tokoraya_cust_0297,2025-11-24,completed,5321814
tokoraya_ord_01128,tokoraya,tokoraya_cust_0224,2025-11-24,completed,1789120
tokoraya_ord_01133,tokoraya,tokoraya_cust_0497,2025-11-24,completed,7523769
tokoraya_ord_01232,tokoraya,tokoraya_cust_0171,2025-11-24,completed,5472618
tokoraya_ord_00849,tokoraya,tokoraya_cust_0389,2025-11-25,completed,14121776
tokoraya_ord_00854,tokoraya,tokoraya_cust_0172,2025-11-25,cancelled,1145484
tokoraya_ord_00898,tokoraya,tokoraya_cust_0484,2025-11-25,cancelled,1970818
tokoraya_ord_00972,tokoraya,tokoraya_cust_0196,2025-11-25,completed,11015325
tokoraya_ord_00989,tokoraya,tokoraya_cust_0358,2025-11-25,completed,9725564
tokoraya_ord_01058,tokoraya,tokoraya_cust_0072,2025-11-25,completed,305594
tokoraya_ord_01071,tokoraya,tokoraya_cust_0175,2025-11-25,completed,8619118
tokoraya_ord_01159,tokoraya,tokoraya_cust_0233,2025-11-25,completed,7286925
tokoraya_ord_01189,tokoraya,tokoraya_cust_0374,2025-11-25,completed,2518122
tokoraya_ord_00824,tokoraya,tokoraya_cust_0262,2025-11-26,completed,12441349
tokoraya_ord_00869,tokoraya,tokoraya_cust_0386,2025-11-26,completed,6682672
tokoraya_ord_00883,tokoraya,tokoraya_cust_0176,2025-11-26,completed,1678748
tokoraya_ord_00928,tokoraya,tokoraya_cust_0329,2025-11-26,completed,7929575
tokoraya_ord_00969,tokoraya,tokoraya_cust_0425,2025-11-26,completed,12622689
tokoraya_ord_00979,tokoraya,tokoraya_cust_0463,2025-11-26,completed,17682294
tokoraya_ord_01140,tokoraya,tokoraya_cust_0029,2025-11-26,completed,7422084
tokoraya_ord_01143,tokoraya,tokoraya_cust_0496,2025-11-26,completed,6366960
tokoraya_ord_01218,tokoraya,tokoraya_cust_0457,2025-11-26,completed,18831896
tokoraya_ord_01235,tokoraya,tokoraya_cust_0420,2025-11-26,completed,18451788
tokoraya_ord_00840,tokoraya,tokoraya_cust_0385,2025-11-27,completed,4615666
tokoraya_ord_00853,tokoraya,tokoraya_cust_0496,2025-11-27,completed,10885533
tokoraya_ord_00887,tokoraya,tokoraya_cust_0379,2025-11-27,cancelled,1773078
tokoraya_ord_01007,tokoraya,tokoraya_cust_0403,2025-11-27,completed,18765434
tokoraya_ord_01011,tokoraya,tokoraya_cust_0358,2025-11-27,cancelled,1942910
tokoraya_ord_01043,tokoraya,tokoraya_cust_0470,2025-11-27,completed,10462462
tokoraya_ord_01045,tokoraya,tokoraya_cust_0099,2025-11-27,completed,7215578
tokoraya_ord_01057,tokoraya,tokoraya_cust_0113,2025-11-27,completed,2226196
tokoraya_ord_01132,tokoraya,tokoraya_cust_0491,2025-11-27,completed,4229404
tokoraya_ord_01151,tokoraya,tokoraya_cust_0076,2025-11-27,completed,7425849
tokoraya_ord_01195,tokoraya,tokoraya_cust_0061,2025-11-27,completed,3793657
tokoraya_ord_01204,tokoraya,tokoraya_cust_0251,2025-11-27,completed,1513085
tokoraya_ord_01209,tokoraya,tokoraya_cust_0377,2025-11-27,completed,11438204
tokoraya_ord_01233,tokoraya,tokoraya_cust_0109,2025-11-27,completed,29214362
tokoraya_ord_01240,tokoraya,tokoraya_cust_0409,2025-11-27,cancelled,182868
tokoraya_ord_00846,tokoraya,tokoraya_cust_0017,2025-11-28,completed,1132071
tokoraya_ord_00948,tokoraya,tokoraya_cust_0422,2025-11-28,completed,3357496
tokoraya_ord_00973,tokoraya,tokoraya_cust_0236,2025-11-28,cancelled,2113552
tokoraya_ord_01020,tokoraya,tokoraya_cust_0376,2025-11-28,completed,21661884
tokoraya_ord_01031,tokoraya,tokoraya_cust_0441,2025-11-28,cancelled,4210303
tokoraya_ord_01059,tokoraya,tokoraya_cust_0434,2025-11-28,completed,11490431
tokoraya_ord_01093,tokoraya,tokoraya_cust_0329,2025-11-28,completed,7206712
tokoraya_ord_01100,tokoraya,tokoraya_cust_0014,2025-11-28,cancelled,2544033
tokoraya_ord_01154,tokoraya,tokoraya_cust_0209,2025-11-28,completed,5313312
tokoraya_ord_01180,tokoraya,tokoraya_cust_0070,2025-11-28,completed,12602126
tokoraya_ord_01181,tokoraya,tokoraya_cust_0143,2025-11-28,completed,2325964
tokoraya_ord_01186,tokoraya,tokoraya_cust_0417,2025-11-28,completed,18229510
tokoraya_ord_01205,tokoraya,tokoraya_cust_0226,2025-11-28,cancelled,1807052
tokoraya_ord_01214,tokoraya,tokoraya_cust_0495,2025-11-28,completed,6972903
tokoraya_ord_00836,tokoraya,tokoraya_cust_0018,2025-11-29,completed,12330858
tokoraya_ord_00858,tokoraya,tokoraya_cust_0372,2025-11-29,cancelled,1193947
tokoraya_ord_00861,tokoraya,tokoraya_cust_0142,2025-11-29,completed,2292453
tokoraya_ord_00867,tokoraya,tokoraya_cust_0405,2025-11-29,completed,3783498
tokoraya_ord_00888,tokoraya,tokoraya_cust_0205,2025-11-29,completed,16310410
tokoraya_ord_00890,tokoraya,tokoraya_cust_0283,2025-11-29,completed,13585616
tokoraya_ord_00912,tokoraya,tokoraya_cust_0018,2025-11-29,completed,12288008
tokoraya_ord_00959,tokoraya,tokoraya_cust_0213,2025-11-29,completed,4532015
tokoraya_ord_01004,tokoraya,tokoraya_cust_0153,2025-11-29,completed,18734156
tokoraya_ord_01006,tokoraya,tokoraya_cust_0035,2025-11-29,completed,2343556
tokoraya_ord_01048,tokoraya,tokoraya_cust_0056,2025-11-29,cancelled,1963103
tokoraya_ord_01064,tokoraya,tokoraya_cust_0488,2025-11-29,cancelled,2930801
tokoraya_ord_01073,tokoraya,tokoraya_cust_0046,2025-11-29,completed,621893
tokoraya_ord_01127,tokoraya,tokoraya_cust_0400,2025-11-29,completed,13971237
tokoraya_ord_01193,tokoraya,tokoraya_cust_0472,2025-11-29,completed,6249669
tokoraya_ord_01221,tokoraya,tokoraya_cust_0163,2025-11-29,completed,4490025
tokoraya_ord_00855,tokoraya,tokoraya_cust_0422,2025-11-30,completed,17935437
tokoraya_ord_00900,tokoraya,tokoraya_cust_0390,2025-11-30,completed,17596776
tokoraya_ord_00921,tokoraya,tokoraya_cust_0050,2025-11-30,completed,2112766
tokoraya_ord_00929,tokoraya,tokoraya_cust_0278,2025-11-30,completed,13735893
tokoraya_ord_00949,tokoraya,tokoraya_cust_0500,2025-11-30,completed,6319097
tokoraya_ord_00992,tokoraya,tokoraya_cust_0131,2025-11-30,completed,29522126
tokoraya_ord_01018,tokoraya,tokoraya_cust_0419,2025-11-30,completed,9906528
tokoraya_ord_01027,tokoraya,tokoraya_cust_0325,2025-11-30,cancelled,3778805
tokoraya_ord_01029,tokoraya,tokoraya_cust_0179,2025-11-30,cancelled,283019
tokoraya_ord_01052,tokoraya,tokoraya_cust_0235,2025-11-30,cancelled,137517
tokoraya_ord_01079,tokoraya,tokoraya_cust_0064,2025-11-30,completed,4430038
tokoraya_ord_01086,tokoraya,tokoraya_cust_0116,2025-11-30,completed,7769470
tokoraya_ord_01111,tokoraya,tokoraya_cust_0147,2025-11-30,completed,10775983
tokoraya_ord_01116,tokoraya,tokoraya_cust_0031,2025-11-30,cancelled,2763769
tokoraya_ord_01119,tokoraya,tokoraya_cust_0336,2025-11-30,completed,2094438
tokoraya_ord_01173,tokoraya,tokoraya_cust_0259,2025-11-30,completed,12566034
tokoraya_ord_01208,tokoraya,tokoraya_cust_0411,2025-11-30,cancelled,597809
tokoraya_ord_01213,tokoraya,tokoraya_cust_0495,2025-11-30,completed,16276759
tokoraya_ord_01377,tokoraya,tokoraya_cust_0196,2025-12-01,completed,4030116
tokoraya_ord_01481,tokoraya,tokoraya_cust_0015,2025-12-01,completed,9798978
tokoraya_ord_01560,tokoraya,tokoraya_cust_0388,2025-12-01,completed,15402600
tokoraya_ord_01584,tokoraya,tokoraya_cust_0430,2025-12-01,completed,3302176
tokoraya_ord_01636,tokoraya,tokoraya_cust_0026,2025-12-01,completed,2015058
tokoraya_ord_01268,tokoraya,tokoraya_cust_0496,2025-12-02,completed,9047307
tokoraya_ord_01286,tokoraya,tokoraya_cust_0247,2025-12-02,completed,8492048
tokoraya_ord_01317,tokoraya,tokoraya_cust_0263,2025-12-02,completed,20130972
tokoraya_ord_01335,tokoraya,tokoraya_cust_0404,2025-12-02,completed,5215207
tokoraya_ord_01347,tokoraya,tokoraya_cust_0438,2025-12-02,completed,10978732
tokoraya_ord_01359,tokoraya,tokoraya_cust_0402,2025-12-02,completed,711728
tokoraya_ord_01372,tokoraya,tokoraya_cust_0296,2025-12-02,completed,7339578
tokoraya_ord_01379,tokoraya,tokoraya_cust_0379,2025-12-02,completed,4426210
tokoraya_ord_01443,tokoraya,tokoraya_cust_0033,2025-12-02,completed,12054896
tokoraya_ord_01455,tokoraya,tokoraya_cust_0312,2025-12-02,completed,4129178
tokoraya_ord_01477,tokoraya,tokoraya_cust_0433,2025-12-02,completed,5962689
tokoraya_ord_01526,tokoraya,tokoraya_cust_0360,2025-12-02,completed,9496267
tokoraya_ord_01585,tokoraya,tokoraya_cust_0384,2025-12-02,cancelled,807071
tokoraya_ord_01611,tokoraya,tokoraya_cust_0164,2025-12-02,completed,16258159
tokoraya_ord_01653,tokoraya,tokoraya_cust_0364,2025-12-02,completed,4338275
tokoraya_ord_01297,tokoraya,tokoraya_cust_0402,2025-12-03,completed,1396292
tokoraya_ord_01314,tokoraya,tokoraya_cust_0059,2025-12-03,completed,13188057
tokoraya_ord_01393,tokoraya,tokoraya_cust_0211,2025-12-03,completed,14587251
tokoraya_ord_01431,tokoraya,tokoraya_cust_0232,2025-12-03,completed,26661608
tokoraya_ord_01488,tokoraya,tokoraya_cust_0234,2025-12-03,completed,3601123
tokoraya_ord_01491,tokoraya,tokoraya_cust_0073,2025-12-03,completed,2170834
tokoraya_ord_01570,tokoraya,tokoraya_cust_0218,2025-12-03,completed,10181166
tokoraya_ord_01575,tokoraya,tokoraya_cust_0204,2025-12-03,completed,786374
tokoraya_ord_01625,tokoraya,tokoraya_cust_0030,2025-12-03,completed,31908342
tokoraya_ord_01638,tokoraya,tokoraya_cust_0496,2025-12-03,completed,15082581
tokoraya_ord_01654,tokoraya,tokoraya_cust_0339,2025-12-03,completed,4172764
tokoraya_ord_01249,tokoraya,tokoraya_cust_0330,2025-12-04,completed,17038759
tokoraya_ord_01296,tokoraya,tokoraya_cust_0219,2025-12-04,completed,3619385
tokoraya_ord_01360,tokoraya,tokoraya_cust_0034,2025-12-04,completed,20291687
tokoraya_ord_01434,tokoraya,tokoraya_cust_0156,2025-12-04,completed,10177680
tokoraya_ord_01459,tokoraya,tokoraya_cust_0466,2025-12-04,completed,19500030
tokoraya_ord_01484,tokoraya,tokoraya_cust_0181,2025-12-04,completed,4651928
tokoraya_ord_01499,tokoraya,tokoraya_cust_0344,2025-12-04,completed,8526752
tokoraya_ord_01525,tokoraya,tokoraya_cust_0331,2025-12-04,completed,16421373
tokoraya_ord_01534,tokoraya,tokoraya_cust_0174,2025-12-04,completed,6966818
tokoraya_ord_01563,tokoraya,tokoraya_cust_0207,2025-12-04,completed,27273648
tokoraya_ord_01594,tokoraya,tokoraya_cust_0008,2025-12-04,completed,12098031
tokoraya_ord_01652,tokoraya,tokoraya_cust_0211,2025-12-04,completed,14474224
tokoraya_ord_01246,tokoraya,tokoraya_cust_0387,2025-12-05,completed,621893
tokoraya_ord_01256,tokoraya,tokoraya_cust_0252,2025-12-05,completed,11190937
tokoraya_ord_01291,tokoraya,tokoraya_cust_0063,2025-12-05,cancelled,2753871
tokoraya_ord_01350,tokoraya,tokoraya_cust_0122,2025-12-05,completed,12849312
tokoraya_ord_01362,tokoraya,tokoraya_cust_0255,2025-12-05,completed,14868091
tokoraya_ord_01366,tokoraya,tokoraya_cust_0120,2025-12-05,completed,5895795
tokoraya_ord_01396,tokoraya,tokoraya_cust_0351,2025-12-05,completed,3861623
tokoraya_ord_01453,tokoraya,tokoraya_cust_0308,2025-12-05,completed,7566996
